"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","66362","p073","5","","","","","","","","","","","","","","",""
"preload","1","2.1.0","66565","p073","5","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","83997","p073","5","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","90446","p073","5","","","","","","","","","","","","","","",""
"emotion-grid","4","null","139055","p073","5","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":256.5,""posY"":213.5},{""image_name"":""hamburger.jpg"",""posX"":227.5,""posY"":146},{""image_name"":""french_fries_1.jpg"",""posX"":337,""posY"":138.5},{""image_name"":""ice_cream_1.jpg"",""posX"":733,""posY"":482},{""image_name"":""cookie.jpg"",""posX"":674,""posY"":538}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":247,""posY"":434,""timestamp"":100425},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":227.5,""posY"":146,""timestamp"":105953},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":460,""posY"":312,""timestamp"":112215},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":354,""posY"":136,""timestamp"":119062},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":376.5,""posY"":440.5,""timestamp"":124432},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":733,""posY"":482,""timestamp"":128443.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":674,""posY"":538,""timestamp"":129410},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":256.5,""posY"":213.5,""timestamp"":134446},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":337,""posY"":138.5,""timestamp"":135839}]","1","","",""
"html-button-response","5","2.1.0","149845","p073","5","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","158436","p073","5","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","160716","p073","5","","","","","","","","","","","","","","",""
"emotion-grid","8","null","189343","p073","5","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":256,""posY"":145.5},{""image_name"":""bread.jpg"",""posX"":215,""posY"":647},{""image_name"":""croissant.jpg"",""posX"":774.5,""posY"":133},{""image_name"":""chocolate_2.jpg"",""posX"":1165,""posY"":638},{""image_name"":""candy.jpg"",""posX"":750,""posY"":648}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":256,""posY"":145.5,""timestamp"":164974},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":215,""posY"":647,""timestamp"":168609},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":774.5,""posY"":133,""timestamp"":172278},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1165,""posY"":638,""timestamp"":175689},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":215,""posY"":397,""timestamp"":179098},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":215,""posY"":397,""timestamp"":180307.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":750,""posY"":648,""timestamp"":184670.00000000003}]","1","","",""
"html-button-response","9","2.1.0","192602","p073","5","","","","","","","","","","","","","3257","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","201873","p073","5","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","202690","p073","5","","","","","","","","","","","","","817","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","211734","p073","5","","","","","","","","","","","","","","",""
