"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","44207","p092","12","","","","","","","","","","","","","","",""
"preload","1","2.1.0","44411","p092","12","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","65010","p092","12","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","70361","p092","12","","","","","","","","","","","","","","",""
"emotion-grid","4","null","93518","p092","12","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":215,""posY"":166},{""image_name"":""hamburger.jpg"",""posX"":333.5,""posY"":169.5},{""image_name"":""french_fries_1.jpg"",""posX"":460,""posY"":138},{""image_name"":""ice_cream_1.jpg"",""posX"":1027,""posY"":171.5},{""image_name"":""cookie.jpg"",""posX"":1165,""posY"":133}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":215,""posY"":166,""timestamp"":82591.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":333.5,""posY"":169.5,""timestamp"":85627},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":460,""posY"":138,""timestamp"":87902},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1027,""posY"":171.5,""timestamp"":90638},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1165,""posY"":133,""timestamp"":92440}]","1","","",""
"html-button-response","5","2.1.0","115363","p092","12","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","123140","p092","12","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","125089","p092","12","","","","","","","","","","","","","","",""
"emotion-grid","8","null","141046","p092","12","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":276,""posY"":235.5},{""image_name"":""bread.jpg"",""posX"":274,""posY"":379.5},{""image_name"":""croissant.jpg"",""posX"":409,""posY"":298.5},{""image_name"":""chocolate_2.jpg"",""posX"":962,""posY"":327},{""image_name"":""candy.jpg"",""posX"":976.5,""posY"":478}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":276,""posY"":235.5,""timestamp"":129538.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":274,""posY"":379.5,""timestamp"":131404},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":409,""posY"":298.5,""timestamp"":134308},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":962,""posY"":327,""timestamp"":136886},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":976.5,""posY"":478,""timestamp"":138384}]","1","","",""
"html-button-response","9","2.1.0","143898","p092","12","","","","","","","","","","","","","2849","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
