"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","13714","p064","8","","","","","","","","","","","","","","",""
"preload","1","2.1.0","13909","p064","8","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","35947","p064","8","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","40233","p064","8","","","","","","","","","","","","","","",""
"emotion-grid","4","null","88196","p064","8","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":268.5,""posY"":365.5},{""image_name"":""hamburger.jpg"",""posX"":378.5,""posY"":355},{""image_name"":""french_fries_1.jpg"",""posX"":327,""posY"":472},{""image_name"":""ice_cream_1.jpg"",""posX"":869.5,""posY"":314.5},{""image_name"":""cookie.jpg"",""posX"":775.5,""posY"":250.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":257.5,""posY"":368,""timestamp"":50702},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":378.5,""posY"":355,""timestamp"":55954},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":299,""posY"":576,""timestamp"":59530},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":869.5,""posY"":314.5,""timestamp"":62590},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":625,""posY"":198.5,""timestamp"":65443},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":327,""posY"":472,""timestamp"":80638},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":268.5,""posY"":365.5,""timestamp"":81772},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":775.5,""posY"":250.5,""timestamp"":86482}]","1","","",""
"html-button-response","5","2.1.0","98213","p064","8","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","106639","p064","8","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","109364","p064","8","","","","","","","","","","","","","","",""
"emotion-grid","8","null","134320","p064","8","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":1127,""posY"":170.5},{""image_name"":""bread.jpg"",""posX"":996.5,""posY"":170.5},{""image_name"":""croissant.jpg"",""posX"":851.5,""posY"":171},{""image_name"":""chocolate_2.jpg"",""posX"":256,""posY"":629.5},{""image_name"":""candy.jpg"",""posX"":413,""posY"":597}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":1127,""posY"":170.5,""timestamp"":115685},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":996.5,""posY"":170.5,""timestamp"":120378},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":851.5,""posY"":171,""timestamp"":124248},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":256,""posY"":629.5,""timestamp"":127725.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":413,""posY"":597,""timestamp"":130993}]","1","","",""
"html-button-response","9","2.1.0","135877","p064","8","","","","","","","","","","","","","1556","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","142506","p064","8","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","143439","p064","8","","","","","","","","","","","","","932","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","153143","p064","8","","","","","","","","","","","","","","",""
"emotion-grid","13","null","215543","p064","8","","","","","","p064","main","1","1","[{""image_name"":""butterfly_2.jpg"",""posX"":795,""posY"":375},{""image_name"":""squirrel_2.jpg"",""posX"":247,""posY"":630.5},{""image_name"":""sheep_2.jpg"",""posX"":377,""posY"":620.5},{""image_name"":""pigeon_2.jpg"",""posX"":804.5,""posY"":567.5},{""image_name"":""lion_2.jpg"",""posX"":514,""posY"":599},{""image_name"":""ladybug_2.jpg"",""posX"":1011,""posY"":363},{""image_name"":""wolf_2.jpg"",""posX"":652.5,""posY"":577},{""image_name"":""horse_2.jpg"",""posX"":947.5,""posY"":558.5},{""image_name"":""fish_2.jpg"",""posX"":321.5,""posY"":193},{""image_name"":""dolphin_2.jpg"",""posX"":471,""posY"":209.5},{""image_name"":""peacock_2.jpg"",""posX"":1091,""posY"":568},{""image_name"":""fox_2.jpg"",""posX"":273.5,""posY"":459}]","[{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""posX"":247,""posY"":162,""timestamp"":157144},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_2.jpg"",""posX"":247,""posY"":630.5,""timestamp"":160538},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_2.jpg"",""posX"":377,""posY"":620.5,""timestamp"":163223},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""posX"":386.5,""posY"":176.5,""timestamp"":165983},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_2.jpg"",""posX"":514,""posY"":599,""timestamp"":168852},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_2.jpg"",""posX"":673.5,""posY"":569,""timestamp"":171969},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_2.jpg"",""posX"":1044.5,""posY"":328.5,""timestamp"":173729},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""posX"":858.5,""posY"":324.5,""timestamp"":176814},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_2.jpg"",""posX"":652.5,""posY"":577,""timestamp"":180725},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""posX"":804.5,""posY"":567.5,""timestamp"":182610},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_2.jpg"",""posX"":947.5,""posY"":558.5,""timestamp"":184944.00000000003},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_2.jpg"",""posX"":321.5,""posY"":193,""timestamp"":188581.00000000003},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_2.jpg"",""posX"":471,""posY"":209.5,""timestamp"":190890.00000000003},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_2.jpg"",""posX"":1091,""posY"":568,""timestamp"":195135},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""posX"":795,""posY"":375,""timestamp"":199003},{""participant"":""p064"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_2.jpg"",""posX"":273.5,""posY"":459,""timestamp"":211986.00000000003}]","1","","",""
