"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","39239","p087","7","","","","","","","","","","","","","","",""
"preload","1","2.1.0","43594","p087","7","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","68721","p087","7","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","73696","p087","7","","","","","","","","","","","","","","",""
"emotion-grid","4","null","139311","p087","7","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":428.5,""posY"":175},{""image_name"":""hamburger.jpg"",""posX"":455.5,""posY"":319},{""image_name"":""french_fries_1.jpg"",""posX"":597,""posY"":304.5},{""image_name"":""ice_cream_1.jpg"",""posX"":1122.5,""posY"":171},{""image_name"":""cookie.jpg"",""posX"":981.5,""posY"":227.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":428.5,""posY"":175,""timestamp"":80946},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":602,""posY"":318,""timestamp"":90501},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":722,""posY"":568,""timestamp"":99932},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1122.5,""posY"":171,""timestamp"":106536},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":927,""posY"":220,""timestamp"":111848},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":455.5,""posY"":319,""timestamp"":122538},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":597,""posY"":304.5,""timestamp"":128277.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":981.5,""posY"":227.5,""timestamp"":132001}]","1","","",""
"html-button-response","5","2.1.0","153385","p087","7","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","165059","p087","7","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","167135","p087","7","","","","","","","","","","","","","","",""
"emotion-grid","8","null","195910","p087","7","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":652,""posY"":241},{""image_name"":""bread.jpg"",""posX"":500.5,""posY"":236.5},{""image_name"":""croissant.jpg"",""posX"":570.5,""posY"":375.5},{""image_name"":""chocolate_2.jpg"",""posX"":1083.5,""posY"":219},{""image_name"":""candy.jpg"",""posX"":937,""posY"":329.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":652,""posY"":241,""timestamp"":172445},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":500.5,""posY"":236.5,""timestamp"":177348},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":570.5,""posY"":375.5,""timestamp"":180617},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1083.5,""posY"":219,""timestamp"":183684},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":937,""posY"":329.5,""timestamp"":185887}]","1","","",""
"html-button-response","9","2.1.0","198914","p087","7","","","","","","","","","","","","","3002","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","210267","p087","7","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","211909","p087","7","","","","","","","","","","","","","1639","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","222505","p087","7","","","","","","","","","","","","","","",""
"emotion-grid","13","null","297090","p087","7","","","","","","p087","main","1","1","[{""image_name"":""lion_2.jpg"",""posX"":437,""posY"":183.5},{""image_name"":""pigeon_2.jpg"",""posX"":1097,""posY"":195},{""image_name"":""ladybug_2.jpg"",""posX"":1117.5,""posY"":594},{""image_name"":""sheep_2.jpg"",""posX"":608,""posY"":222},{""image_name"":""fish_2.jpg"",""posX"":395,""posY"":626},{""image_name"":""fox_2.jpg"",""posX"":477,""posY"":334.5},{""image_name"":""wolf_2.jpg"",""posX"":306,""posY"":316},{""image_name"":""dolphin_2.jpg"",""posX"":560.5,""posY"":617.5},{""image_name"":""peacock_2.jpg"",""posX"":766.5,""posY"":299},{""image_name"":""horse_2.jpg"",""posX"":641,""posY"":404.5},{""image_name"":""squirrel_2.jpg"",""posX"":768,""posY"":153.5},{""image_name"":""butterfly_2.jpg"",""posX"":1085,""posY"":336}]","[{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_2.jpg"",""posX"":437,""posY"":183.5,""timestamp"":226170.00000000003},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""posX"":950.5,""posY"":234,""timestamp"":230580},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_2.jpg"",""posX"":1117.5,""posY"":594,""timestamp"":245900},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_2.jpg"",""posX"":608,""posY"":222,""timestamp"":257406.99999999997},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""posX"":1097,""posY"":195,""timestamp"":259942.99999999997},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_2.jpg"",""posX"":395,""posY"":626,""timestamp"":263068},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_2.jpg"",""posX"":477,""posY"":334.5,""timestamp"":266387},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_2.jpg"",""posX"":306,""posY"":316,""timestamp"":268697},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_2.jpg"",""posX"":560.5,""posY"":617.5,""timestamp"":271249},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_2.jpg"",""posX"":766.5,""posY"":299,""timestamp"":274409},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_2.jpg"",""posX"":641,""posY"":404.5,""timestamp"":278321},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_2.jpg"",""posX"":768,""posY"":153.5,""timestamp"":284016},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""posX"":1085,""posY"":336,""timestamp"":288436}]","1","","",""
"html-button-response","14","2.1.0","300423","p087","7","","","","","","","","","","","","","3330","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","15","2.1.0","311070","p087","7","","","","","","","","","","","","","","",""
"emotion-grid","16","null","366539","p087","7","","","","","","p087","main","1","2","[{""image_name"":""pigeon_1.jpg"",""posX"":1117.5,""posY"":206.5},{""image_name"":""fish_1.jpg"",""posX"":301,""posY"":592},{""image_name"":""wolf_1.jpg"",""posX"":1006,""posY"":571.5},{""image_name"":""squirrel_1.jpg"",""posX"":690,""posY"":250},{""image_name"":""lion_1.jpg"",""posX"":437.5,""posY"":241.5},{""image_name"":""peacock_1.jpg"",""posX"":558.5,""posY"":364.5},{""image_name"":""fox_1.jpg"",""posX"":556,""posY"":178},{""image_name"":""horse_1.jpg"",""posX"":430,""posY"":398.5},{""image_name"":""butterfly_1.jpg"",""posX"":1002,""posY"":219},{""image_name"":""sheep_1.jpg"",""posX"":315,""posY"":340},{""image_name"":""dolphin_1.jpg"",""posX"":442,""posY"":587},{""image_name"":""ladybug_1.jpg"",""posX"":693,""posY"":384.5}]","[{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""pigeon_1.jpg"",""posX"":1117.5,""posY"":206.5,""timestamp"":315943},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fish_1.jpg"",""posX"":301,""posY"":592,""timestamp"":318645},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""wolf_1.jpg"",""posX"":520,""posY"":260,""timestamp"":321681},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""squirrel_1.jpg"",""posX"":690,""posY"":250,""timestamp"":324802},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""wolf_1.jpg"",""posX"":1006,""posY"":571.5,""timestamp"":326007},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""lion_1.jpg"",""posX"":437.5,""posY"":241.5,""timestamp"":328251.00000000006},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""peacock_1.jpg"",""posX"":558.5,""posY"":364.5,""timestamp"":333914},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fox_1.jpg"",""posX"":856.5,""posY"":248,""timestamp"":336223},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""horse_1.jpg"",""posX"":430,""posY"":398.5,""timestamp"":338073},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""butterfly_1.jpg"",""posX"":992,""posY"":223,""timestamp"":341911},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""butterfly_1.jpg"",""posX"":1002,""posY"":219,""timestamp"":343318},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fox_1.jpg"",""posX"":556,""posY"":178,""timestamp"":345129},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""sheep_1.jpg"",""posX"":315,""posY"":340,""timestamp"":347014},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""dolphin_1.jpg"",""posX"":442,""posY"":587,""timestamp"":349065},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""ladybug_1.jpg"",""posX"":215,""posY"":401,""timestamp"":352407},{""participant"":""p087"",""phase"":""main"",""block"":1,""trial"":2,""image"":""ladybug_1.jpg"",""posX"":693,""posY"":384.5,""timestamp"":363397}]","1","","",""
"html-button-response","17","2.1.0","371527","p087","7","","","","","","","","","","","","","4984","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","18","2.1.0","385054","p087","7","","","","","","","","","","","","","","",""
"html-button-response","19","2.1.0","389114","p087","7","","","","","","","","","","","","","4057","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","20","2.1.0","390158","p087","7","","","","","","","","","","","","","1043","
            <div style=""font-size:24px; padding:20px;"">
              Block 2 of 3
            </div>
          ","0"
"html-button-response","21","2.1.0","402196","p087","7","","","","","","","","","","","","","","",""
