"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","114664","p048","4","","","","","","","","","","","","","","",""
"preload","1","2.1.0","135071","p048","4","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","141081","p048","4","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","146450","p048","4","","","","","","","","","","","","","","",""
"emotion-grid","4","null","191313","p048","4","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":396.5,""posY"":192},{""image_name"":""hamburger.jpg"",""posX"":466,""posY"":177.5},{""image_name"":""french_fries_1.jpg"",""posX"":538,""posY"":225.5},{""image_name"":""ice_cream_1.jpg"",""posX"":594,""posY"":538.5},{""image_name"":""cookie.jpg"",""posX"":651.5,""posY"":544}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":251,""posY"":165.5,""timestamp"":155437},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":466,""posY"":177.5,""timestamp"":160623},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":814.5,""posY"":176,""timestamp"":165576},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":594,""posY"":538.5,""timestamp"":168528},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":761.5,""posY"":520,""timestamp"":171555},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":396.5,""posY"":192,""timestamp"":183521.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":538,""posY"":225.5,""timestamp"":184747},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":697.5,""posY"":545,""timestamp"":187798},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":651.5,""posY"":544,""timestamp"":189225}]","1","","",""
"html-button-response","5","2.1.0","202889","p048","4","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","215924","p048","4","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","219232","p048","4","","","","","","","","","","","","","","",""
"emotion-grid","8","null","247775","p048","4","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":535.5,""posY"":211},{""image_name"":""bread.jpg"",""posX"":796.5,""posY"":235},{""image_name"":""croissant.jpg"",""posX"":662,""posY"":235.5},{""image_name"":""chocolate_2.jpg"",""posX"":541.5,""posY"":534.5},{""image_name"":""candy.jpg"",""posX"":634.5,""posY"":542}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":535.5,""posY"":211,""timestamp"":223120},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":796.5,""posY"":235,""timestamp"":232393},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":662,""posY"":235.5,""timestamp"":236721},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":541.5,""posY"":534.5,""timestamp"":240606},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":634.5,""posY"":542,""timestamp"":246010.00000000003}]","1","","",""
"html-button-response","9","2.1.0","249896","p048","4","","","","","","","","","","","","","2118","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
