"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","8599","p062","6","","","","","","","","","","","","","","",""
"preload","1","2.1.0","12072","p062","6","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","33644","p062","6","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","40073","p062","6","","","","","","","","","","","","","","",""
"emotion-grid","4","null","104402","p062","6","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":217.5,""posY"":141.5},{""image_name"":""hamburger.jpg"",""posX"":332,""posY"":144.5},{""image_name"":""french_fries_1.jpg"",""posX"":428,""posY"":150},{""image_name"":""ice_cream_1.jpg"",""posX"":1154.5,""posY"":374.5},{""image_name"":""cookie.jpg"",""posX"":1058,""posY"":366.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":215,""posY"":383,""timestamp"":55141},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":231.5,""posY"":153,""timestamp"":57924},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":217.5,""posY"":141.5,""timestamp"":60093},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":341,""posY"":157.5,""timestamp"":66164},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":332,""posY"":144.5,""timestamp"":67873},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":249,""posY"":654,""timestamp"":73660},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1154.5,""posY"":374.5,""timestamp"":79556},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1058,""posY"":366.5,""timestamp"":85260},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":459,""posY"":137,""timestamp"":91771},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":428,""posY"":150,""timestamp"":93447}]","1","","",""
"html-button-response","5","2.1.0","115962","p062","6","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","129229","p062","6","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","133787","p062","6","","","","","","","","","","","","","","",""
"emotion-grid","8","null","152290","p062","6","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":215,""posY"":144},{""image_name"":""bread.jpg"",""posX"":1165,""posY"":656.5},{""image_name"":""croissant.jpg"",""posX"":343,""posY"":133},{""image_name"":""chocolate_2.jpg"",""posX"":1068,""posY"":667},{""image_name"":""candy.jpg"",""posX"":956.5,""posY"":664}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":215,""posY"":144,""timestamp"":137551.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":1165,""posY"":656.5,""timestamp"":140920.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":343,""posY"":133,""timestamp"":144629},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1068,""posY"":667,""timestamp"":147123},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":956.5,""posY"":664,""timestamp"":150408.00000000003}]","1","","",""
"html-button-response","9","2.1.0","164211","p062","6","","","","","","","","","","","","","11919","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","166278","p062","6","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","167312","p062","6","","","","","","","","","","","","","1033","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","174754","p062","6","","","","","","","","","","","","","","",""
"emotion-grid","13","null","249311","p062","6","","","","","","p062","main","1","1","[{""image_name"":""flower_1.jpg"",""posX"":215,""posY"":151.5},{""image_name"":""apple_1.jpg"",""posX"":223.5,""posY"":665.5},{""image_name"":""cactus_1.jpg"",""posX"":326,""posY"":141.5},{""image_name"":""blueberry_1.jpg"",""posX"":327,""posY"":667},{""image_name"":""tree_1.jpg"",""posX"":437.5,""posY"":142.5},{""image_name"":""acorn_1.jpg"",""posX"":530,""posY"":133},{""image_name"":""cherry_1.jpg"",""posX"":427,""posY"":667},{""image_name"":""cabbage_1.jpg"",""posX"":1036,""posY"":357.5},{""image_name"":""grass_1.jpg"",""posX"":654,""posY"":147},{""image_name"":""peanut_1.jpg"",""posX"":633.5,""posY"":453.5},{""image_name"":""leaf_1.jpg"",""posX"":1149,""posY"":343},{""image_name"":""broccoli_1.jpg"",""posX"":954.5,""posY"":367}]","[{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""flower_1.jpg"",""posX"":215.5,""posY"":175.5,""timestamp"":177944.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""flower_1.jpg"",""posX"":215,""posY"":151.5,""timestamp"":180212.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""apple_1.jpg"",""posX"":223.5,""posY"":665.5,""timestamp"":183129},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cactus_1.jpg"",""posX"":326,""posY"":141.5,""timestamp"":186733},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""blueberry_1.jpg"",""posX"":327,""posY"":667,""timestamp"":188891},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""tree_1.jpg"",""posX"":437.5,""posY"":142.5,""timestamp"":190809},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""acorn_1.jpg"",""posX"":469,""posY"":624,""timestamp"":196462.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""acorn_1.jpg"",""posX"":530,""posY"":133,""timestamp"":205868},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cherry_1.jpg"",""posX"":464,""posY"":658.5,""timestamp"":207679},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cherry_1.jpg"",""posX"":427,""posY"":667,""timestamp"":210438.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_1.jpg"",""posX"":618,""posY"":156,""timestamp"":212232},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""grass_1.jpg"",""posX"":780,""posY"":154,""timestamp"":214834},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""grass_1.jpg"",""posX"":722,""posY"":149.5,""timestamp"":216450.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_1.jpg"",""posX"":618,""posY"":155,""timestamp"":218594},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_1.jpg"",""posX"":564,""posY"":633.5,""timestamp"":221095},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""grass_1.jpg"",""posX"":654,""posY"":147,""timestamp"":222563.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peanut_1.jpg"",""posX"":695.5,""posY"":650,""timestamp"":225932.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_1.jpg"",""posX"":563.5,""posY"":667,""timestamp"":226864},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""leaf_1.jpg"",""posX"":1149,""posY"":343,""timestamp"":231312},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peanut_1.jpg"",""posX"":1060,""posY"":337,""timestamp"":235730.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peanut_1.jpg"",""posX"":633.5,""posY"":453.5,""timestamp"":239140.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_1.jpg"",""posX"":1036,""posY"":357.5,""timestamp"":241033.00000000003},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""broccoli_1.jpg"",""posX"":919,""posY"":365.5,""timestamp"":244719},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":1,""image"":""broccoli_1.jpg"",""posX"":954.5,""posY"":367,""timestamp"":246510.00000000003}]","1","","",""
"html-button-response","14","2.1.0","251639","p062","6","","","","","","","","","","","","","2325","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","15","2.1.0","253770","p062","6","","","","","","","","","","","","","","",""
"emotion-grid","16","null","310240","p062","6","","","","","","p062","main","1","2","[{""image_name"":""acorn_2.jpg"",""posX"":250,""posY"":618.5},{""image_name"":""cabbage_2.jpg"",""posX"":252,""posY"":139},{""image_name"":""peanut_2.jpg"",""posX"":1165,""posY"":447},{""image_name"":""cherry_2.jpg"",""posX"":440,""posY"":318},{""image_name"":""leaf_2.jpg"",""posX"":342.5,""posY"":142.5},{""image_name"":""broccoli_2.jpg"",""posX"":456,""posY"":139.5},{""image_name"":""apple_2.jpg"",""posX"":555,""posY"":329},{""image_name"":""tree_2.jpg"",""posX"":773.5,""posY"":558.5},{""image_name"":""blueberry_2.jpg"",""posX"":667,""posY"":340},{""image_name"":""flower_2.jpg"",""posX"":864.5,""posY"":553.5},{""image_name"":""cactus_2.jpg"",""posX"":651,""posY"":559},{""image_name"":""grass_2.jpg"",""posX"":517,""posY"":538}]","[{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""acorn_2.jpg"",""posX"":250,""posY"":618.5,""timestamp"":258594},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cabbage_2.jpg"",""posX"":252,""posY"":139,""timestamp"":261079},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""peanut_2.jpg"",""posX"":1165,""posY"":447,""timestamp"":263872},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cherry_2.jpg"",""posX"":440,""posY"":318,""timestamp"":267901},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_2.jpg"",""posX"":714.5,""posY"":421,""timestamp"":269575},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_2.jpg"",""posX"":356.5,""posY"":133,""timestamp"":271078.00000000006},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_2.jpg"",""posX"":393,""posY"":133,""timestamp"":277806},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_2.jpg"",""posX"":342.5,""posY"":142.5,""timestamp"":279533},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""broccoli_2.jpg"",""posX"":456,""posY"":139.5,""timestamp"":281759},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_2.jpg"",""posX"":555,""posY"":329,""timestamp"":284361},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""tree_2.jpg"",""posX"":773.5,""posY"":558.5,""timestamp"":289388.00000000006},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""blueberry_2.jpg"",""posX"":667,""posY"":340,""timestamp"":292632},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""flower_2.jpg"",""posX"":887,""posY"":524,""timestamp"":297451},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""flower_2.jpg"",""posX"":864.5,""posY"":553.5,""timestamp"":298744},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cactus_2.jpg"",""posX"":651,""posY"":559,""timestamp"":303322},{""participant"":""p062"",""phase"":""main"",""block"":1,""trial"":2,""image"":""grass_2.jpg"",""posX"":517,""posY"":538,""timestamp"":306433}]","1","","",""
"html-button-response","17","2.1.0","313671","p062","6","","","","","","","","","","","","","3429","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","18","2.1.0","330306","p062","6","","","","","","","","","","","","","","",""
"html-button-response","19","2.1.0","333774","p062","6","","","","","","","","","","","","","3466","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","20","2.1.0","335491","p062","6","","","","","","","","","","","","","1716","
            <div style=""font-size:24px; padding:20px;"">
              Block 2 of 3
            </div>
          ","0"
"html-button-response","21","2.1.0","359308","p062","6","","","","","","","","","","","","","","",""
