"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","675444","p053","9","","","","","","","","","","","","","","",""
"preload","1","2.1.0","693569","p053","9","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","703209","p053","9","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","709723","p053","9","","","","","","","","","","","","","","",""
"emotion-grid","4","null","744896","p053","9","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":323,""posY"":348.5},{""image_name"":""hamburger.jpg"",""posX"":446,""posY"":353},{""image_name"":""french_fries_1.jpg"",""posX"":394,""posY"":180.5},{""image_name"":""ice_cream_1.jpg"",""posX"":919,""posY"":419.5},{""image_name"":""cookie.jpg"",""posX"":818,""posY"":326.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":323,""posY"":348.5,""timestamp"":718483.0000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":446,""posY"":353,""timestamp"":722402},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":544,""posY"":346,""timestamp"":724178},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":681.5,""posY"":346,""timestamp"":725472},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":818,""posY"":326.5,""timestamp"":726696},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":394,""posY"":180.5,""timestamp"":734033},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":919,""posY"":419.5,""timestamp"":738119},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":446,""posY"":353,""timestamp"":743271.0000000001}]","1","","",""
"html-button-response","5","2.1.0","754624","p053","9","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","767593","p053","9","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","772123","p053","9","","","","","","","","","","","","","","",""
"emotion-grid","8","null","783338","p053","9","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":349.5,""posY"":247.5},{""image_name"":""bread.jpg"",""posX"":467.5,""posY"":228.5},{""image_name"":""croissant.jpg"",""posX"":381,""posY"":151},{""image_name"":""chocolate_2.jpg"",""posX"":767.5,""posY"":470},{""image_name"":""candy.jpg"",""posX"":909.5,""posY"":457.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":349.5,""posY"":247.5,""timestamp"":775460},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":467.5,""posY"":228.5,""timestamp"":777128},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":381,""posY"":151,""timestamp"":778521.0000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":767.5,""posY"":470,""timestamp"":780046},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":909.5,""posY"":457.5,""timestamp"":781405}]","1","","",""
"html-button-response","9","2.1.0","794269","p053","9","","","","","","","","","","","","","10930","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","795294","p053","9","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","796787","p053","9","","","","","","","","","","","","","1491","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","807895","p053","9","","","","","","","","","","","","","","",""
"emotion-grid","13","null","848298","p053","9","","","","","","p053","main","1","1","[{""image_name"":""disgust_4.jpg"",""posX"":863.5,""posY"":249.5},{""image_name"":""sad_4.jpg"",""posX"":426,""posY"":439},{""image_name"":""disgust_3.jpg"",""posX"":540.5,""posY"":445},{""image_name"":""fearful_3.jpg"",""posX"":448,""posY"":339},{""image_name"":""sad_3.jpg"",""posX"":994,""posY"":247},{""image_name"":""angry_3.jpg"",""posX"":774,""posY"":219.5},{""image_name"":""happy_3.jpg"",""posX"":579.5,""posY"":345},{""image_name"":""fearful_4.jpg"",""posX"":718,""posY"":561.5},{""image_name"":""angry_4.jpg"",""posX"":868.5,""posY"":555.5},{""image_name"":""happy_4.jpg"",""posX"":583,""posY"":247},{""image_name"":""surprise_3.jpg"",""posX"":603.5,""posY"":534.5},{""image_name"":""surprise_4.jpg"",""posX"":316.5,""posY"":173}]","[{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_4.jpg"",""posX"":546.5,""posY"":225.5,""timestamp"":811041},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_4.jpg"",""posX"":426,""posY"":439,""timestamp"":813317},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_3.jpg"",""posX"":540.5,""posY"":445,""timestamp"":816237},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_3.jpg"",""posX"":448,""posY"":339,""timestamp"":819747.0000000001},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_4.jpg"",""posX"":863.5,""posY"":249.5,""timestamp"":820514},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_3.jpg"",""posX"":994,""posY"":247,""timestamp"":822816},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""angry_3.jpg"",""posX"":774,""posY"":219.5,""timestamp"":825325},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""happy_3.jpg"",""posX"":579.5,""posY"":345,""timestamp"":828956},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_4.jpg"",""posX"":718,""posY"":561.5,""timestamp"":832672},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""angry_4.jpg"",""posX"":868.5,""posY"":555.5,""timestamp"":835066},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""happy_4.jpg"",""posX"":583,""posY"":247,""timestamp"":837717},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_3.jpg"",""posX"":603.5,""posY"":534.5,""timestamp"":839720},{""participant"":""p053"",""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_4.jpg"",""posX"":316.5,""posY"":173,""timestamp"":841479}]","1","","",""
"html-button-response","14","2.1.0","852014","p053","9","","","","","","","","","","","","","3715","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","15","2.1.0","860414","p053","9","","","","","","","","","","","","","","",""
