"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","16814","p093","4","","","","","","","","","","","","","","",""
"preload","1","2.1.0","17901","p093","4","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","42980","p093","4","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","49409","p093","4","","","","","","","","","","","","","","",""
"emotion-grid","4","null","94376","p093","4","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":626,""posY"":444},{""image_name"":""hamburger.jpg"",""posX"":590.5,""posY"":492},{""image_name"":""french_fries_1.jpg"",""posX"":631,""posY"":501},{""image_name"":""ice_cream_1.jpg"",""posX"":344,""posY"":233},{""image_name"":""cookie.jpg"",""posX"":364,""posY"":291.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":626,""posY"":444,""timestamp"":60413.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":221,""posY"":639.5,""timestamp"":65699},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":231.5,""posY"":514.5,""timestamp"":69843},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":217,""posY"":329,""timestamp"":73996},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":446,""posY"":642.5,""timestamp"":76864},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":414,""posY"":667,""timestamp"":78990},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":344,""posY"":233,""timestamp"":81117},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":364,""posY"":291.5,""timestamp"":84427},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":590.5,""posY"":492,""timestamp"":87153},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":631,""posY"":501,""timestamp"":88230}]","1","","",""
"html-button-response","5","2.1.0","108564","p093","4","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","114925","p093","4","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","116354","p093","4","","","","","","","","","","","","","","",""
"emotion-grid","8","null","141946","p093","4","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":222.5,""posY"":133},{""image_name"":""bread.jpg"",""posX"":223,""posY"":651},{""image_name"":""croissant.jpg"",""posX"":1058,""posY"":349},{""image_name"":""chocolate_2.jpg"",""posX"":1065.5,""posY"":424.5},{""image_name"":""candy.jpg"",""posX"":308,""posY"":664}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":222.5,""posY"":133,""timestamp"":123985},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":223,""posY"":651,""timestamp"":126972.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":1058,""posY"":349,""timestamp"":130174},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1065.5,""posY"":424.5,""timestamp"":134275},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":308,""posY"":664,""timestamp"":137362}]","1","","",""
"html-button-response","9","2.1.0","153868","p093","4","","","","","","","","","","","","","11919","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","154751","p093","4","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","155312","p093","4","","","","","","","","","","","","","560","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","167717","p093","4","","","","","","","","","","","","","","",""
