"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","3424507","p083","3","","","","","","","","","","","","","","",""
"preload","1","2.1.0","3427286","p083","3","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","3479612","p083","3","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","3487429","p083","3","","","","","","","","","","","","","","",""
"emotion-grid","4","null","3544798","p083","3","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":229,""posY"":340.5},{""image_name"":""hamburger.jpg"",""posX"":334.5,""posY"":340},{""image_name"":""french_fries_1.jpg"",""posX"":449,""posY"":330.5},{""image_name"":""ice_cream_1.jpg"",""posX"":845.5,""posY"":343.5},{""image_name"":""cookie.jpg"",""posX"":974,""posY"":348}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":229,""posY"":340.5,""timestamp"":3500000},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":363,""posY"":332.5,""timestamp"":3514300},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":319.5,""posY"":329.5,""timestamp"":3516285},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":334.5,""posY"":340,""timestamp"":3522122.0000000005},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":460,""posY"":335.5,""timestamp"":3527842},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":449,""posY"":330.5,""timestamp"":3530635},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":845.5,""posY"":343.5,""timestamp"":3537573},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":974,""posY"":348,""timestamp"":3541292}]","1","","",""
"html-button-response","5","2.1.0","3546924","p083","3","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","3548684","p083","3","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","3550010","p083","3","","","","","","","","","","","","","","",""
"emotion-grid","8","null","3581840","p083","3","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":218,""posY"":339.5},{""image_name"":""bread.jpg"",""posX"":299,""posY"":343.5},{""image_name"":""croissant.jpg"",""posX"":473.5,""posY"":328.5},{""image_name"":""chocolate_2.jpg"",""posX"":1013,""posY"":333},{""image_name"":""candy.jpg"",""posX"":1165,""posY"":345}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":218,""posY"":339.5,""timestamp"":3555751},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":352.5,""posY"":330.5,""timestamp"":3560738.0000000005},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":287,""posY"":351,""timestamp"":3566283},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":299,""posY"":343.5,""timestamp"":3568943},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":473.5,""posY"":328.5,""timestamp"":3571545},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1013,""posY"":333,""timestamp"":3575747.0000000005},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":1165,""posY"":345,""timestamp"":3578875}]","1","","",""
"html-button-response","9","2.1.0","3589747","p083","3","","","","","","","","","","","","","7902","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","3591159","p083","3","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","3592201","p083","3","","","","","","","","","","","","","1041","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","3604952","p083","3","","","","","","","","","","","","","","",""
"emotion-grid","13","null","3664894","p083","3","","","","","","p083","main","1","1","[{""image_name"":""angry_2.jpg"",""posX"":245,""posY"":336.5},{""image_name"":""happy_1.jpg"",""posX"":655,""posY"":227.5},{""image_name"":""happy_2.jpg"",""posX"":759,""posY"":238},{""image_name"":""surprise_1.jpg"",""posX"":963.5,""posY"":436.5},{""image_name"":""sad_1.jpg"",""posX"":230,""posY"":646},{""image_name"":""angry_1.jpg"",""posX"":354,""posY"":357.5},{""image_name"":""fearful_1.jpg"",""posX"":966,""posY"":639},{""image_name"":""sad_2.jpg"",""posX"":369.5,""posY"":642},{""image_name"":""fearful_2.jpg"",""posX"":1089.5,""posY"":433},{""image_name"":""disgust_1.jpg"",""posX"":1097.5,""posY"":315},{""image_name"":""surprise_2.jpg"",""posX"":977,""posY"":314},{""image_name"":""disgust_2.jpg"",""posX"":231,""posY"":133}]","[{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""angry_2.jpg"",""posX"":245,""posY"":336.5,""timestamp"":3610570},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""happy_1.jpg"",""posX"":655,""posY"":227.5,""timestamp"":3615198},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""happy_2.jpg"",""posX"":759,""posY"":238,""timestamp"":3618525},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_1.jpg"",""posX"":963.5,""posY"":436.5,""timestamp"":3622601},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_1.jpg"",""posX"":230,""posY"":646,""timestamp"":3625131},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""angry_1.jpg"",""posX"":354,""posY"":357.5,""timestamp"":3628315},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_1.jpg"",""posX"":546,""posY"":637.5,""timestamp"":3633802},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_2.jpg"",""posX"":369.5,""posY"":642,""timestamp"":3638779},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_1.jpg"",""posX"":966,""posY"":639,""timestamp"":3642373},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_2.jpg"",""posX"":1089.5,""posY"":433,""timestamp"":3644926},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_1.jpg"",""posX"":1097.5,""posY"":315,""timestamp"":3650195},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_2.jpg"",""posX"":977,""posY"":314,""timestamp"":3657349},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_2.jpg"",""posX"":231,""posY"":133,""timestamp"":3661518}]","1","","",""
"html-button-response","14","2.1.0","3667473","p083","3","","","","","","","","","","","","","2576","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","15","2.1.0","3669535","p083","3","","","","","","","","","","","","","","",""
"emotion-grid","16","null","3729084","p083","3","","","","","","p083","main","1","2","[{""image_name"":""surprise_3.jpg"",""posX"":239.5,""posY"":349},{""image_name"":""disgust_3.jpg"",""posX"":1043,""posY"":133},{""image_name"":""happy_4.jpg"",""posX"":422.5,""posY"":552.5},{""image_name"":""angry_4.jpg"",""posX"":1058.5,""posY"":256},{""image_name"":""happy_3.jpg"",""posX"":535.5,""posY"":540.5},{""image_name"":""disgust_4.jpg"",""posX"":832.5,""posY"":429.5},{""image_name"":""angry_3.jpg"",""posX"":1165,""posY"":133},{""image_name"":""sad_4.jpg"",""posX"":872.5,""posY"":667},{""image_name"":""surprise_4.jpg"",""posX"":373,""posY"":342.5},{""image_name"":""sad_3.jpg"",""posX"":992.5,""posY"":667},{""image_name"":""fearful_4.jpg"",""posX"":529,""posY"":340},{""image_name"":""fearful_3.jpg"",""posX"":651.5,""posY"":339.5}]","[{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""surprise_3.jpg"",""posX"":239.5,""posY"":349,""timestamp"":3673752},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""disgust_3.jpg"",""posX"":548,""posY"":146,""timestamp"":3676745},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""happy_4.jpg"",""posX"":422.5,""posY"":552.5,""timestamp"":3679248},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""angry_4.jpg"",""posX"":1058.5,""posY"":256,""timestamp"":3682840},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""happy_3.jpg"",""posX"":535.5,""posY"":540.5,""timestamp"":3685141},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""disgust_4.jpg"",""posX"":832.5,""posY"":429.5,""timestamp"":3696974},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""angry_3.jpg"",""posX"":680.5,""posY"":152.5,""timestamp"":3699984},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""sad_4.jpg"",""posX"":872.5,""posY"":667,""timestamp"":3705454},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""angry_3.jpg"",""posX"":1165,""posY"":133,""timestamp"":3707631},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""disgust_3.jpg"",""posX"":1043,""posY"":133,""timestamp"":3709741},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""surprise_4.jpg"",""posX"":373,""posY"":342.5,""timestamp"":3712192},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""sad_3.jpg"",""posX"":992.5,""posY"":667,""timestamp"":3717345.0000000005},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fearful_4.jpg"",""posX"":529,""posY"":340,""timestamp"":3723183},{""participant"":""p083"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fearful_3.jpg"",""posX"":651.5,""posY"":339.5,""timestamp"":3726320}]","1","","",""
"html-button-response","17","2.1.0","3732493","p083","3","","","","","","","","","","","","","3407","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","18","2.1.0","3747156","p083","3","","","","","","","","","","","","","","",""
"html-button-response","19","2.1.0","3750803","p083","3","","","","","","","","","","","","","3644","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","20","2.1.0","3752139","p083","3","","","","","","","","","","","","","1335","
            <div style=""font-size:24px; padding:20px;"">
              Block 2 of 3
            </div>
          ","0"
"html-button-response","21","2.1.0","3757259","p083","3","","","","","","","","","","","","","","",""
