"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","339660","p094","2","","","","","","","","","","","","","","",""
"preload","1","2.1.0","343820","p094","2","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","360619","p094","2","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","365730","p094","2","","","","","","","","","","","","","","",""
"emotion-grid","4","null","418285","p094","2","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":221.5,""posY"":133},{""image_name"":""hamburger.jpg"",""posX"":244,""posY"":206.5},{""image_name"":""french_fries_1.jpg"",""posX"":313.5,""posY"":166.5},{""image_name"":""ice_cream_1.jpg"",""posX"":870,""posY"":644},{""image_name"":""cookie.jpg"",""posX"":747.5,""posY"":634.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":241,""posY"":151.5,""timestamp"":374506},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":221.5,""posY"":133,""timestamp"":379700},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":232.5,""posY"":648.5,""timestamp"":386204},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":1006,""posY"":453,""timestamp"":390415},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":897.5,""posY"":199,""timestamp"":393491},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":747.5,""posY"":634.5,""timestamp"":396094},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":244,""posY"":206.5,""timestamp"":402606},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":313.5,""posY"":166.5,""timestamp"":404407},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":870,""posY"":644,""timestamp"":415114.00000000006}]","1","","",""
"html-button-response","5","2.1.0","430320","p094","2","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","440551","p094","2","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","446669","p094","2","","","","","","","","","","","","","","",""
"emotion-grid","8","null","475028","p094","2","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":233,""posY"":146},{""image_name"":""bread.jpg"",""posX"":645.5,""posY"":555.5},{""image_name"":""croissant.jpg"",""posX"":386,""posY"":143.5},{""image_name"":""chocolate_2.jpg"",""posX"":749,""posY"":575.5},{""image_name"":""candy.jpg"",""posX"":892.5,""posY"":556.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":233,""posY"":146,""timestamp"":451571},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":645.5,""posY"":555.5,""timestamp"":456832},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":386,""posY"":143.5,""timestamp"":460275.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":749,""posY"":575.5,""timestamp"":463436.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":892.5,""posY"":556.5,""timestamp"":472600}]","1","","",""
"html-button-response","9","2.1.0","487479","p094","2","","","","","","","","","","","","","12447","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
