"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","673030","p055","11","","","","","","","","","","","","","","",""
"preload","1","2.1.0","685557","p055","11","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","687297","p055","11","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","707042","p055","11","","","","","","","","","","","","","","",""
"emotion-grid","4","null","746108","p055","11","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":572.5,""posY"":488},{""image_name"":""hamburger.jpg"",""posX"":533,""posY"":525.5},{""image_name"":""french_fries_1.jpg"",""posX"":481,""posY"":492.5},{""image_name"":""ice_cream_1.jpg"",""posX"":1126,""posY"":646},{""image_name"":""cookie.jpg"",""posX"":1119.5,""posY"":642.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":683,""posY"":404.5,""timestamp"":715282},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":533,""posY"":525.5,""timestamp"":719358.0000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":267.5,""posY"":657.5,""timestamp"":722026.0000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1126,""posY"":646,""timestamp"":724611},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1123,""posY"":472,""timestamp"":726871},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":572.5,""posY"":488,""timestamp"":740771.0000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":481,""posY"":492.5,""timestamp"":741870},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1119.5,""posY"":642.5,""timestamp"":743864}]","1","","",""
"html-button-response","5","2.1.0","754817","p055","11","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","764188","p055","11","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","766491","p055","11","","","","","","","","","","","","","","",""
"emotion-grid","8","null","777567","p055","11","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":307,""posY"":192.5},{""image_name"":""bread.jpg"",""posX"":264.5,""posY"":187.5},{""image_name"":""croissant.jpg"",""posX"":286,""posY"":146.5},{""image_name"":""chocolate_2.jpg"",""posX"":1125.5,""posY"":640.5},{""image_name"":""candy.jpg"",""posX"":1108.5,""posY"":597.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":307,""posY"":192.5,""timestamp"":769349},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":264.5,""posY"":187.5,""timestamp"":771548},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":286,""posY"":146.5,""timestamp"":773275},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1125.5,""posY"":640.5,""timestamp"":774917},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":1108.5,""posY"":597.5,""timestamp"":776476}]","1","","",""
"html-button-response","9","2.1.0","779452","p055","11","","","","","","","","","","","","","1883","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
