"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","33258","p057","1","","","","","","","","","","","","","","",""
"preload","1","2.1.0","40627","p057","1","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","69628","p057","1","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","77043","p057","1","","","","","","","","","","","","","","",""
"emotion-grid","4","null","125355","p057","1","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":243,""posY"":167},{""image_name"":""hamburger.jpg"",""posX"":301.5,""posY"":237},{""image_name"":""french_fries_1.jpg"",""posX"":252.5,""posY"":276.5},{""image_name"":""ice_cream_1.jpg"",""posX"":789,""posY"":358},{""image_name"":""cookie.jpg"",""posX"":757,""posY"":419}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":243,""posY"":167,""timestamp"":89654},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":253,""posY"":290.5,""timestamp"":95082.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":282.5,""posY"":424,""timestamp"":98543},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":433,""posY"":421.5,""timestamp"":101386},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":576.5,""posY"":431.5,""timestamp"":104180},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":301.5,""posY"":237,""timestamp"":111560},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":252.5,""posY"":276.5,""timestamp"":113394},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":789,""posY"":358,""timestamp"":115453},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":757,""posY"":419,""timestamp"":116388}]","1","","",""
"html-button-response","5","2.1.0","137410","p057","1","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","143571","p057","1","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","146189","p057","1","","","","","","","","","","","","","","",""
"emotion-grid","8","null","163095","p057","1","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":352.5,""posY"":268.5},{""image_name"":""bread.jpg"",""posX"":465,""posY"":383},{""image_name"":""croissant.jpg"",""posX"":356,""posY"":505.5},{""image_name"":""chocolate_2.jpg"",""posX"":239,""posY"":388.5},{""image_name"":""candy.jpg"",""posX"":359.5,""posY"":399}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":352.5,""posY"":268.5,""timestamp"":149291},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":465,""posY"":383,""timestamp"":152185},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":356,""posY"":505.5,""timestamp"":155028},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":239,""posY"":388.5,""timestamp"":156929},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":359.5,""posY"":399,""timestamp"":159490}]","1","","",""
"html-button-response","9","2.1.0","169396","p057","1","","","","","","","","","","","","","6299","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","171657","p057","1","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","173538","p057","1","","","","","","","","","","","","","1879","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","181054","p057","1","","","","","","","","","","","","","","",""
"emotion-grid","13","null","237222","p057","1","","","","","","p057","main","1","1","[{""image_name"":""wolf_1.jpg"",""posX"":245.5,""posY"":177.5},{""image_name"":""pigeon_1.jpg"",""posX"":1132.5,""posY"":173.5},{""image_name"":""lion_1.jpg"",""posX"":350.5,""posY"":302},{""image_name"":""sheep_1.jpg"",""posX"":1009.5,""posY"":300.5},{""image_name"":""butterfly_1.jpg"",""posX"":1134.5,""posY"":423},{""image_name"":""fox_1.jpg"",""posX"":236,""posY"":417},{""image_name"":""ladybug_1.jpg"",""posX"":1133.5,""posY"":306},{""image_name"":""dolphin_1.jpg"",""posX"":1018.5,""posY"":596.5},{""image_name"":""peacock_1.jpg"",""posX"":858.5,""posY"":133},{""image_name"":""squirrel_1.jpg"",""posX"":835,""posY"":478},{""image_name"":""horse_1.jpg"",""posX"":830.5,""posY"":263.5},{""image_name"":""fish_1.jpg"",""posX"":731.5,""posY"":667}]","[{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_1.jpg"",""posX"":245.5,""posY"":177.5,""timestamp"":184323},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_1.jpg"",""posX"":1132.5,""posY"":173.5,""timestamp"":187458},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_1.jpg"",""posX"":350.5,""posY"":302,""timestamp"":191418},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_1.jpg"",""posX"":1009.5,""posY"":300.5,""timestamp"":195305},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_1.jpg"",""posX"":1134.5,""posY"":423,""timestamp"":198556},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_1.jpg"",""posX"":236,""posY"":417,""timestamp"":212231},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_1.jpg"",""posX"":1133.5,""posY"":306,""timestamp"":215507},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_1.jpg"",""posX"":1018.5,""posY"":596.5,""timestamp"":221120},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_1.jpg"",""posX"":858.5,""posY"":133,""timestamp"":224448},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_1.jpg"",""posX"":835,""posY"":478,""timestamp"":226557.00000000003},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_1.jpg"",""posX"":830.5,""posY"":263.5,""timestamp"":228742.00000000003},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_1.jpg"",""posX"":731.5,""posY"":667,""timestamp"":230726}]","1","","",""
"html-button-response","14","2.1.0","239932","p057","1","","","","","","","","","","","","","2709","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","15","2.1.0","244155","p057","1","","","","","","","","","","","","","","",""
"emotion-grid","16","null","288161","p057","1","","","","","","p057","main","1","2","[{""image_name"":""squirrel_2.jpg"",""posX"":253,""posY"":634},{""image_name"":""sheep_2.jpg"",""posX"":375.5,""posY"":638.5},{""image_name"":""lion_2.jpg"",""posX"":248,""posY"":508.5},{""image_name"":""wolf_2.jpg"",""posX"":369.5,""posY"":514},{""image_name"":""fish_2.jpg"",""posX"":476,""posY"":629},{""image_name"":""peacock_2.jpg"",""posX"":577,""posY"":633.5},{""image_name"":""pigeon_2.jpg"",""posX"":708,""posY"":611.5},{""image_name"":""ladybug_2.jpg"",""posX"":911,""posY"":622},{""image_name"":""fox_2.jpg"",""posX"":487.5,""posY"":535.5},{""image_name"":""dolphin_2.jpg"",""posX"":800,""posY"":607.5},{""image_name"":""horse_2.jpg"",""posX"":1045,""posY"":628},{""image_name"":""butterfly_2.jpg"",""posX"":1160.5,""posY"":634.5}]","[{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""squirrel_2.jpg"",""posX"":253,""posY"":634,""timestamp"":248688.00000000003},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""sheep_2.jpg"",""posX"":375.5,""posY"":638.5,""timestamp"":255258},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""lion_2.jpg"",""posX"":248,""posY"":508.5,""timestamp"":257543.99999999997},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""wolf_2.jpg"",""posX"":369.5,""posY"":514,""timestamp"":260679.00000000003},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fish_2.jpg"",""posX"":476,""posY"":629,""timestamp"":263022},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""peacock_2.jpg"",""posX"":577,""posY"":633.5,""timestamp"":265132},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""pigeon_2.jpg"",""posX"":708,""posY"":611.5,""timestamp"":267716},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""ladybug_2.jpg"",""posX"":911,""posY"":622,""timestamp"":269734},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fox_2.jpg"",""posX"":487.5,""posY"":535.5,""timestamp"":272978},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""dolphin_2.jpg"",""posX"":800,""posY"":607.5,""timestamp"":276539},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""horse_2.jpg"",""posX"":1045,""posY"":628,""timestamp"":280441.00000000006},{""participant"":""p057"",""phase"":""main"",""block"":1,""trial"":2,""image"":""butterfly_2.jpg"",""posX"":1160.5,""posY"":634.5,""timestamp"":283643}]","1","","",""
"html-button-response","17","2.1.0","291182","p057","1","","","","","","","","","","","","","3018","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","18","2.1.0","313937","p057","1","","","","","","","","","","","","","","",""
"html-button-response","19","2.1.0","318888","p057","1","","","","","","","","","","","","","4947","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","20","2.1.0","320055","p057","1","","","","","","","","","","","","","1166","
            <div style=""font-size:24px; padding:20px;"">
              Block 2 of 3
            </div>
          ","0"
"html-button-response","21","2.1.0","332043","p057","1","","","","","","","","","","","","","","",""
