"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","1802112","p067","11","","","","","","","","","","","","","","",""
"preload","1","2.1.0","1803870","p067","11","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","1869266","p067","11","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","1885895","p067","11","","","","","","","","","","","","","","",""
"emotion-grid","4","null","1919223","p067","11","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":220,""posY"":383},{""image_name"":""hamburger.jpg"",""posX"":408.5,""posY"":440},{""image_name"":""french_fries_1.jpg"",""posX"":548.5,""posY"":440.5},{""image_name"":""ice_cream_1.jpg"",""posX"":826,""posY"":401.5},{""image_name"":""cookie.jpg"",""posX"":995,""posY"":402.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":679.5,""posY"":392.5,""timestamp"":1894522},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":439,""posY"":409.5,""timestamp"":1897573},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":560.5,""posY"":413.5,""timestamp"":1899807},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":826,""posY"":401.5,""timestamp"":1901592},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":255.5,""posY"":412.5,""timestamp"":1903175},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":459,""posY"":560,""timestamp"":1911930},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":995,""posY"":402.5,""timestamp"":1913173},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":408.5,""posY"":440,""timestamp"":1914675},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":548.5,""posY"":440.5,""timestamp"":1915575},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":220,""posY"":383,""timestamp"":1917585}]","1","","",""
"html-button-response","5","2.1.0","1932676","p067","11","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","1941783","p067","11","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","1943558","p067","11","","","","","","","","","","","","","","",""
"emotion-grid","8","null","1955833","p067","11","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":746,""posY"":429},{""image_name"":""bread.jpg"",""posX"":675.5,""posY"":473.5},{""image_name"":""croissant.jpg"",""posX"":585.5,""posY"":545},{""image_name"":""chocolate_2.jpg"",""posX"":1093.5,""posY"":299.5},{""image_name"":""candy.jpg"",""posX"":1005.5,""posY"":298.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":746,""posY"":429,""timestamp"":1945535},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":675.5,""posY"":473.5,""timestamp"":1947503},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":585.5,""posY"":545,""timestamp"":1949705},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1093.5,""posY"":299.5,""timestamp"":1951389.0000000002},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":1005.5,""posY"":298.5,""timestamp"":1953291}]","1","","",""
"html-button-response","9","2.1.0","1957910","p067","11","","","","","","","","","","","","","2072","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
