"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","17643","p117","1","","","","","","","","","","","","","","",""
"preload","1","2.1.0","30559","p117","1","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","39532","p117","1","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","53805","p117","1","","","","","","","","","","","","","","",""
"emotion-grid","4","null","86726","p117","1","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":453,""posY"":144},{""image_name"":""hamburger.jpg"",""posX"":255,""posY"":149},{""image_name"":""french_fries_1.jpg"",""posX"":237,""posY"":264.5},{""image_name"":""ice_cream_1.jpg"",""posX"":870,""posY"":149.5},{""image_name"":""cookie.jpg"",""posX"":865.5,""posY"":269.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":453,""posY"":144,""timestamp"":62375},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":255,""posY"":149,""timestamp"":66444},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":237,""posY"":264.5,""timestamp"":70346},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":870,""posY"":149.5,""timestamp"":74407},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":865.5,""posY"":269.5,""timestamp"":78485}]","1","","",""
"html-button-response","5","2.1.0","101401","p117","1","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","113509","p117","1","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","118911","p117","1","","","","","","","","","","","","","","",""
"emotion-grid","8","null","140209","p117","1","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":779,""posY"":295.5},{""image_name"":""bread.jpg"",""posX"":854.5,""posY"":379.5},{""image_name"":""croissant.jpg"",""posX"":379.5,""posY"":417.5},{""image_name"":""chocolate_2.jpg"",""posX"":464,""posY"":470.5},{""image_name"":""candy.jpg"",""posX"":490.5,""posY"":506.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":779,""posY"":295.5,""timestamp"":122279},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":854.5,""posY"":379.5,""timestamp"":126772},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":379.5,""posY"":417.5,""timestamp"":128916},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":464,""posY"":470.5,""timestamp"":132626},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":490.5,""posY"":506.5,""timestamp"":134428}]","1","","",""
"html-button-response","9","2.1.0","141852","p117","1","","","","","","","","","","","","","1641","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","153387","p117","1","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","154848","p117","1","","","","","","","","","","","","","1459","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","163448","p117","1","","","","","","","","","","","","","","",""
