"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","23162","P100","8","","","","","","","","","","","","","","",""
"preload","1","2.1.0","28538","P100","8","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","34193","P100","8","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","55663","P100","8","","","","","","","","","","","","","","",""
"emotion-grid","4","null","100216","P100","8","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":749,""posY"":352.5},{""image_name"":""hamburger.jpg"",""posX"":635,""posY"":364},{""image_name"":""french_fries_1.jpg"",""posX"":627,""posY"":563},{""image_name"":""ice_cream_1.jpg"",""posX"":1152,""posY"":146.5},{""image_name"":""cookie.jpg"",""posX"":618,""posY"":230}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":749,""posY"":352.5,""timestamp"":62736.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":635,""posY"":364,""timestamp"":67764},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":657.5,""posY"":585.5,""timestamp"":74201.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":627,""posY"":563,""timestamp"":76102},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1152,""posY"":146.5,""timestamp"":85825},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":618,""posY"":230,""timestamp"":95481.00000000001}]","1","","",""
"html-button-response","5","2.1.0","101811","P100","8","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","109071","P100","8","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","112949","P100","8","","","","","","","","","","","","","","",""
"emotion-grid","8","null","143159","P100","8","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":538.5,""posY"":359},{""image_name"":""bread.jpg"",""posX"":841.5,""posY"":235.5},{""image_name"":""croissant.jpg"",""posX"":855.5,""posY"":471},{""image_name"":""chocolate_2.jpg"",""posX"":545.5,""posY"":588},{""image_name"":""candy.jpg"",""posX"":667.5,""posY"":535}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":538.5,""posY"":359,""timestamp"":117695.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":841.5,""posY"":235.5,""timestamp"":125458},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":855.5,""posY"":471,""timestamp"":131395},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":545.5,""posY"":588,""timestamp"":135081},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":667.5,""posY"":535,""timestamp"":140359}]","1","","",""
"html-button-response","9","2.1.0","144179","P100","8","","","","","","","","","","","","","1016","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","147969","P100","8","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","150229","P100","8","","","","","","","","","","","","","2259","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","159742","P100","8","","","","","","","","","","","","","","",""
"emotion-grid","13","null","234713","P100","8","","","","","","P100","main","1","1","[{""image_name"":""fox_2.jpg"",""posX"":538.5,""posY"":254},{""image_name"":""fish_2.jpg"",""posX"":856.5,""posY"":471},{""image_name"":""pigeon_2.jpg"",""posX"":879.5,""posY"":240.5},{""image_name"":""lion_2.jpg"",""posX"":564.5,""posY"":133},{""image_name"":""horse_2.jpg"",""posX"":657.5,""posY"":369.5},{""image_name"":""butterfly_2.jpg"",""posX"":986,""posY"":259.5},{""image_name"":""dolphin_2.jpg"",""posX"":945.5,""posY"":452},{""image_name"":""ladybug_2.jpg"",""posX"":1100.5,""posY"":237},{""image_name"":""peacock_2.jpg"",""posX"":656,""posY"":147},{""image_name"":""wolf_2.jpg"",""posX"":716,""posY"":470},{""image_name"":""squirrel_2.jpg"",""posX"":774,""posY"":157},{""image_name"":""sheep_2.jpg"",""posX"":536.5,""posY"":379}]","[{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_2.jpg"",""posX"":538.5,""posY"":254,""timestamp"":163232},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_2.jpg"",""posX"":856.5,""posY"":471,""timestamp"":166566},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""posX"":879.5,""posY"":240.5,""timestamp"":172353},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_2.jpg"",""posX"":564.5,""posY"":133,""timestamp"":179258},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_2.jpg"",""posX"":657.5,""posY"":369.5,""timestamp"":187175},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""posX"":986,""posY"":259.5,""timestamp"":191634},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_2.jpg"",""posX"":945.5,""posY"":452,""timestamp"":196003},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_2.jpg"",""posX"":1100.5,""posY"":237,""timestamp"":201989},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_2.jpg"",""posX"":656,""posY"":147,""timestamp"":207694.00000000003},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_2.jpg"",""posX"":716,""posY"":470,""timestamp"":216191},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_2.jpg"",""posX"":774,""posY"":157,""timestamp"":221719},{""participant"":""P100"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_2.jpg"",""posX"":536.5,""posY"":379,""timestamp"":226672}]","1","","",""
"html-button-response","14","2.1.0","241066","P100","8","","","","","","","","","","","","","6350","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","15","2.1.0","246098","P100","8","","","","","","","","","","","","","","",""
