"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","234735","p074","6","","","","","","","","","","","","","","",""
"preload","1","2.1.0","235643","p074","6","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","255468","p074","6","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","262333","p074","6","","","","","","","","","","","","","","",""
"emotion-grid","4","null","296027","p074","6","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":626,""posY"":133},{""image_name"":""hamburger.jpg"",""posX"":544,""posY"":133},{""image_name"":""french_fries_1.jpg"",""posX"":763.5,""posY"":133},{""image_name"":""ice_cream_1.jpg"",""posX"":558,""posY"":652.5},{""image_name"":""cookie.jpg"",""posX"":675,""posY"":644.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":626,""posY"":133,""timestamp"":75481},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":544,""posY"":133,""timestamp"":78716.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":763.5,""posY"":133,""timestamp"":81185},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":558,""posY"":652.5,""timestamp"":83452},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":675,""posY"":644.5,""timestamp"":85212}]","1","","",""
"html-button-response","5","2.1.0","306422","p074","6","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","310340","p074","6","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","311811","p074","6","","","","","","","","","","","","","","",""
"emotion-grid","8","null","324989","p074","6","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":532,""posY"":146.5},{""image_name"":""bread.jpg"",""posX"":655,""posY"":133},{""image_name"":""croissant.jpg"",""posX"":798.5,""posY"":133},{""image_name"":""chocolate_2.jpg"",""posX"":504.5,""posY"":652.5},{""image_name"":""candy.jpg"",""posX"":596.5,""posY"":623.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":532,""posY"":146.5,""timestamp"":118457.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":655,""posY"":133,""timestamp"":120858},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":798.5,""posY"":133,""timestamp"":122651},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":504.5,""posY"":652.5,""timestamp"":124435},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":596.5,""posY"":623.5,""timestamp"":125613}]","1","","",""
"html-button-response","9","2.1.0","336064","p074","6","","","","","","","","","","","","","11072","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","336799","p074","6","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","337609","p074","6","","","","","","","","","","","","","810","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","344449","p074","6","","","","","","","","","","","","","","",""
"emotion-grid","13","null","367482","p074","6","","","","","","p074","main","1","1","[{""image_name"":""broccoli_1.jpg"",""posX"":617,""posY"":158},{""image_name"":""cabbage_1.jpg"",""posX"":757,""posY"":139},{""image_name"":""cactus_1.jpg"",""posX"":561.5,""posY"":629.5},{""image_name"":""blueberry_1.jpg"",""posX"":510,""posY"":148},{""image_name"":""leaf_1.jpg"",""posX"":419.5,""posY"":614.5},{""image_name"":""cherry_1.jpg"",""posX"":406,""posY"":136},{""image_name"":""tree_1.jpg"",""posX"":253.5,""posY"":606},{""image_name"":""apple_1.jpg"",""posX"":264.5,""posY"":145},{""image_name"":""peanut_1.jpg"",""posX"":883.5,""posY"":133},{""image_name"":""flower_1.jpg"",""posX"":709,""posY"":638},{""image_name"":""acorn_1.jpg"",""posX"":864.5,""posY"":651.5},{""image_name"":""grass_1.jpg"",""posX"":1010,""posY"":653}]","[{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""broccoli_1.jpg"",""posX"":617,""posY"":158,""timestamp"":149035},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_1.jpg"",""posX"":757,""posY"":139,""timestamp"":150427},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cactus_1.jpg"",""posX"":561.5,""posY"":629.5,""timestamp"":152346},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""blueberry_1.jpg"",""posX"":510,""posY"":148,""timestamp"":153848},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""leaf_1.jpg"",""posX"":419.5,""posY"":614.5,""timestamp"":155556},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cherry_1.jpg"",""posX"":406,""posY"":136,""timestamp"":157072},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""tree_1.jpg"",""posX"":253.5,""posY"":606,""timestamp"":158633},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""apple_1.jpg"",""posX"":264.5,""posY"":145,""timestamp"":160041},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peanut_1.jpg"",""posX"":883.5,""posY"":133,""timestamp"":161584},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""flower_1.jpg"",""posX"":709,""posY"":638,""timestamp"":163002},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""acorn_1.jpg"",""posX"":864.5,""posY"":651.5,""timestamp"":165478},{""participant"":""p074"",""phase"":""main"",""block"":1,""trial"":1,""image"":""grass_1.jpg"",""posX"":1010,""posY"":653,""timestamp"":167113}]","1","","",""
"html-button-response","14","2.1.0","369342","p074","6","","","","","","","","","","","","","1858","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","15","2.1.0","370820","p074","6","","","","","","","","","","","","","","",""
