"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","10665","p049","5","","","","","","","","","","","","","","",""
"preload","1","2.1.0","25772","p049","5","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","30604","p049","5","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","35310","p049","5","","","","","","","","","","","","","","",""
"emotion-grid","4","null","80294","p049","5","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":823.5,""posY"":212.5},{""image_name"":""hamburger.jpg"",""posX"":754,""posY"":255.5},{""image_name"":""french_fries_1.jpg"",""posX"":718.5,""posY"":175},{""image_name"":""ice_cream_1.jpg"",""posX"":489.5,""posY"":398},{""image_name"":""cookie.jpg"",""posX"":561,""posY"":430}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":1138,""posY"":165,""timestamp"":45016},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":696,""posY"":398,""timestamp"":49360},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":718.5,""posY"":175,""timestamp"":51995.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":518,""posY"":526,""timestamp"":55405},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1040.5,""posY"":583,""timestamp"":58123.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":754,""posY"":255.5,""timestamp"":71390},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":823.5,""posY"":212.5,""timestamp"":72909},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":489.5,""posY"":398,""timestamp"":75701.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":561,""posY"":430,""timestamp"":77127}]","1","","",""
"html-button-response","5","2.1.0","92043","p049","5","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","102580","p049","5","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","105898","p049","5","","","","","","","","","","","","","","",""
"emotion-grid","8","null","126312","p049","5","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":1025,""posY"":286.5},{""image_name"":""bread.jpg"",""posX"":562,""posY"":472.5},{""image_name"":""croissant.jpg"",""posX"":959,""posY"":345.5},{""image_name"":""chocolate_2.jpg"",""posX"":481,""posY"":531.5},{""image_name"":""candy.jpg"",""posX"":468.5,""posY"":436.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":1025,""posY"":286.5,""timestamp"":109231.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":562,""posY"":472.5,""timestamp"":112224},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":959,""posY"":345.5,""timestamp"":118003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":481,""posY"":531.5,""timestamp"":120689},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":444.5,""posY"":414,""timestamp"":123098},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":468.5,""posY"":436.5,""timestamp"":125138}]","1","","",""
"html-button-response","9","2.1.0","128339","p049","5","","","","","","","","","","","","","2025","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
