"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","377864","p043","11","","","","","","","","","","","","","","",""
"preload","1","2.1.0","378683","p043","11","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","381210","p043","11","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","413438","p043","11","","","","","","","","","","","","","","",""
"emotion-grid","4","null","457549","p043","11","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":252,""posY"":172},{""image_name"":""hamburger.jpg"",""posX"":343.5,""posY"":221},{""image_name"":""french_fries_1.jpg"",""posX"":280,""posY"":347},{""image_name"":""ice_cream_1.jpg"",""posX"":1086,""posY"":605.5},{""image_name"":""cookie.jpg"",""posX"":898,""posY"":446}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":252,""posY"":172,""timestamp"":424897},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":1112.5,""posY"":193.5,""timestamp"":429092},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":269.5,""posY"":596,""timestamp"":431635},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1086,""posY"":605.5,""timestamp"":433977.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":637.5,""posY"":417,""timestamp"":437655.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":343.5,""posY"":221,""timestamp"":443418},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":296,""posY"":379,""timestamp"":448820},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":280,""posY"":347,""timestamp"":449971},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":898,""posY"":446,""timestamp"":452364.00000000006}]","1","","",""
"html-button-response","5","2.1.0","479559","p043","11","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","486260","p043","11","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","487956","p043","11","","","","","","","","","","","","","","",""
"emotion-grid","8","null","513769","p043","11","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":281,""posY"":187.5},{""image_name"":""bread.jpg"",""posX"":270,""posY"":581},{""image_name"":""croissant.jpg"",""posX"":297.5,""posY"":374.5},{""image_name"":""chocolate_2.jpg"",""posX"":485,""posY"":547},{""image_name"":""candy.jpg"",""posX"":674,""posY"":412}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":281,""posY"":187.5,""timestamp"":493082},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":270,""posY"":581,""timestamp"":498618},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":215,""posY"":382.5,""timestamp"":500193},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":215,""posY"":398,""timestamp"":500910},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":215,""posY"":441,""timestamp"":503062},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":297.5,""posY"":374.5,""timestamp"":504797},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":485,""posY"":547,""timestamp"":508066.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":674,""posY"":412,""timestamp"":512001}]","1","","",""
"html-button-response","9","2.1.0","515009","p043","11","","","","","","","","","","","","","1238","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","516326","p043","11","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","520937","p043","11","","","","","","","","","","","","","4611","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","525650","p043","11","","","","","","","","","","","","","","",""
