"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","1165095","p056","12","","","","","","","","","","","","","","",""
"preload","1","2.1.0","1170152","p056","12","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","1193358","p056","12","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","1199945","p056","12","","","","","","","","","","","","","","",""
"emotion-grid","4","null","1254086","p056","12","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":1127,""posY"":642.5},{""image_name"":""hamburger.jpg"",""posX"":1055.5,""posY"":600.5},{""image_name"":""french_fries_1.jpg"",""posX"":1087,""posY"":656.5},{""image_name"":""ice_cream_1.jpg"",""posX"":632,""posY"":362.5},{""image_name"":""cookie.jpg"",""posX"":687.5,""posY"":402}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":1127,""posY"":642.5,""timestamp"":1026277},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":930,""posY"":644.5,""timestamp"":1032089},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":215,""posY"":136.5,""timestamp"":1036375},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":632,""posY"":362.5,""timestamp"":1042319.9999999999},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":239.5,""posY"":313,""timestamp"":1046106},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":238.5,""posY"":358.5,""timestamp"":1048098.9999999999},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":1055.5,""posY"":600.5,""timestamp"":1056628},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":1087,""posY"":656.5,""timestamp"":1058312.0000000002},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":687.5,""posY"":402,""timestamp"":1063050}]","1","","",""
"html-button-response","5","2.1.0","1266677","p056","12","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","1273666","p056","12","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","1283796","p056","12","","","","","","","","","","","","","","",""
"emotion-grid","8","null","1332016","p056","12","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":240.5,""posY"":139.5},{""image_name"":""bread.jpg"",""posX"":296.5,""posY"":202.5},{""image_name"":""croissant.jpg"",""posX"":905.5,""posY"":561},{""image_name"":""chocolate_2.jpg"",""posX"":1144.5,""posY"":645},{""image_name"":""candy.jpg"",""posX"":1003.5,""posY"":650}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":240.5,""posY"":139.5,""timestamp"":1101724},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":364.5,""posY"":157,""timestamp"":1105244},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":347.5,""posY"":150.5,""timestamp"":1107229},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":339.5,""posY"":234.5,""timestamp"":1109695},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":296.5,""posY"":202.5,""timestamp"":1112581.0000000002},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":229,""posY"":637,""timestamp"":1116122},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1144.5,""posY"":650.5,""timestamp"":1119794},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":1027,""posY"":651.5,""timestamp"":1121829},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":916,""posY"":624.5,""timestamp"":1123813},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":843,""posY"":630,""timestamp"":1128450},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":708,""posY"":600.5,""timestamp"":1129784},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":1003.5,""posY"":650,""timestamp"":1130652},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":843,""posY"":636,""timestamp"":1131901},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":905.5,""posY"":561,""timestamp"":1139007},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1159.5,""posY"":553.5,""timestamp"":1141174},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1144.5,""posY"":645,""timestamp"":1143301}]","1","","",""
"html-button-response","9","2.1.0","1342699","p056","12","","","","","","","","","","","","","10678","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","1352139","p056","12","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","1353012","p056","12","","","","","","","","","","","","","872","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","1355488","p056","12","","","","","","","","","","","","","","",""
"emotion-grid","13","null","1413306","p056","12","","","","","","p056","main","1","1","[{""image_name"":""acorn_2.jpg"",""posX"":230.5,""posY"":134.5},{""image_name"":""leaf_2.jpg"",""posX"":1149.5,""posY"":649},{""image_name"":""apple_2.jpg"",""posX"":215,""posY"":635.5},{""image_name"":""broccoli_2.jpg"",""posX"":433.5,""posY"":444.5},{""image_name"":""cactus_2.jpg"",""posX"":1144.5,""posY"":151.5},{""image_name"":""cherry_2.jpg"",""posX"":351.5,""posY"":639},{""image_name"":""peanut_2.jpg"",""posX"":331,""posY"":142},{""image_name"":""cabbage_2.jpg"",""posX"":534,""posY"":456.5},{""image_name"":""grass_2.jpg"",""posX"":955.5,""posY"":353.5},{""image_name"":""flower_2.jpg"",""posX"":651,""posY"":156},{""image_name"":""tree_2.jpg"",""posX"":770.5,""posY"":593.5},{""image_name"":""blueberry_2.jpg"",""posX"":468,""posY"":641.5}]","[{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""acorn_2.jpg"",""posX"":230.5,""posY"":134.5,""timestamp"":1173170},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""leaf_2.jpg"",""posX"":1149.5,""posY"":649,""timestamp"":1176255},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""apple_2.jpg"",""posX"":215,""posY"":635.5,""timestamp"":1178998},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""broccoli_2.jpg"",""posX"":597.5,""posY"":372,""timestamp"":1181909},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cactus_2.jpg"",""posX"":1144.5,""posY"":151.5,""timestamp"":1184777},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cherry_2.jpg"",""posX"":330.5,""posY"":644,""timestamp"":1188629.0000000002},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""broccoli_2.jpg"",""posX"":436.5,""posY"":642.5,""timestamp"":1191648.0000000002},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peanut_2.jpg"",""posX"":331,""posY"":142,""timestamp"":1197493},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_2.jpg"",""posX"":537.5,""posY"":635.5,""timestamp"":1200938},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""broccoli_2.jpg"",""posX"":433.5,""posY"":444.5,""timestamp"":1202154},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cabbage_2.jpg"",""posX"":534,""posY"":456.5,""timestamp"":1203314},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""grass_2.jpg"",""posX"":955.5,""posY"":353.5,""timestamp"":1207299},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""flower_2.jpg"",""posX"":651,""posY"":156,""timestamp"":1211969},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""tree_2.jpg"",""posX"":770.5,""posY"":593.5,""timestamp"":1216906},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""blueberry_2.jpg"",""posX"":468,""posY"":641.5,""timestamp"":1219916},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":1,""image"":""cherry_2.jpg"",""posX"":351.5,""posY"":639,""timestamp"":1224018}]","1","","",""
"html-button-response","14","2.1.0","1416195","p056","12","","","","","","","","","","","","","2885","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","15","2.1.0","1418662","p056","12","","","","","","","","","","","","","","",""
"emotion-grid","16","null","1494390","p056","12","","","","","","p056","main","1","2","[{""image_name"":""peanut_1.jpg"",""posX"":230.5,""posY"":144.5},{""image_name"":""blueberry_1.jpg"",""posX"":222,""posY"":643.5},{""image_name"":""flower_1.jpg"",""posX"":1151,""posY"":638.5},{""image_name"":""apple_1.jpg"",""posX"":1164,""posY"":137.5},{""image_name"":""leaf_1.jpg"",""posX"":366,""posY"":346.5},{""image_name"":""cabbage_1.jpg"",""posX"":746,""posY"":661},{""image_name"":""cherry_1.jpg"",""posX"":1046,""posY"":133},{""image_name"":""grass_1.jpg"",""posX"":215,""posY"":364.5},{""image_name"":""cactus_1.jpg"",""posX"":586.5,""posY"":140.5},{""image_name"":""acorn_1.jpg"",""posX"":302,""posY"":133},{""image_name"":""tree_1.jpg"",""posX"":473.5,""posY"":592.5},{""image_name"":""broccoli_1.jpg"",""posX"":855,""posY"":637.5}]","[{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""peanut_1.jpg"",""posX"":230.5,""posY"":144.5,""timestamp"":1236009},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""blueberry_1.jpg"",""posX"":222,""posY"":643.5,""timestamp"":1239870.0000000002},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""flower_1.jpg"",""posX"":1151,""posY"":638.5,""timestamp"":1242121},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""apple_1.jpg"",""posX"":1164,""posY"":137.5,""timestamp"":1244673},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_1.jpg"",""posX"":662,""posY"":341,""timestamp"":1247975.0000000002},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cabbage_1.jpg"",""posX"":707,""posY"":636,""timestamp"":1251235.0000000002},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cherry_1.jpg"",""posX"":1046,""posY"":133,""timestamp"":1254287},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""grass_1.jpg"",""posX"":215,""posY"":364.5,""timestamp"":1261125},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cactus_1.jpg"",""posX"":586.5,""posY"":140.5,""timestamp"":1264744},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""acorn_1.jpg"",""posX"":302,""posY"":133,""timestamp"":1269539},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""tree_1.jpg"",""posX"":473.5,""posY"":592.5,""timestamp"":1277534},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""broccoli_1.jpg"",""posX"":893.5,""posY"":349,""timestamp"":1286557},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""cabbage_1.jpg"",""posX"":746,""posY"":661,""timestamp"":1297290},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""broccoli_1.jpg"",""posX"":855,""posY"":637.5,""timestamp"":1300100.0000000002},{""participant"":""p056"",""phase"":""main"",""block"":1,""trial"":2,""image"":""leaf_1.jpg"",""posX"":366,""posY"":346.5,""timestamp"":1305094}]","1","","",""
