"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","353553","p069","1","","","","","","","","","","","","","","",""
"preload","1","2.1.0","387829","p069","1","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","397342","p069","1","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","403573","p069","1","","","","","","","","","","","","","","",""
"emotion-grid","4","null","443279","p069","1","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":509,""posY"":161},{""image_name"":""hamburger.jpg"",""posX"":656.5,""posY"":150},{""image_name"":""french_fries_1.jpg"",""posX"":440,""posY"":406},{""image_name"":""ice_cream_1.jpg"",""posX"":905,""posY"":351},{""image_name"":""cookie.jpg"",""posX"":1093,""posY"":350}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":509,""posY"":161,""timestamp"":412401},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":656.5,""posY"":150,""timestamp"":419455},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":440,""posY"":406,""timestamp"":422299.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":905,""posY"":351,""timestamp"":424942},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1093,""posY"":350,""timestamp"":427419}]","1","","",""
"html-button-response","5","2.1.0","464611","p069","1","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","478542","p069","1","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","482252","p069","1","","","","","","","","","","","","","","",""
"emotion-grid","8","null","500454","p069","1","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":445,""posY"":229},{""image_name"":""bread.jpg"",""posX"":573,""posY"":220},{""image_name"":""croissant.jpg"",""posX"":686,""posY"":189},{""image_name"":""chocolate_2.jpg"",""posX"":909,""posY"":232.5},{""image_name"":""candy.jpg"",""posX"":1051.5,""posY"":249.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":445,""posY"":229,""timestamp"":484821},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":573,""posY"":220,""timestamp"":486906},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":686,""posY"":189,""timestamp"":488749},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":909,""posY"":232.5,""timestamp"":491059},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":1051.5,""posY"":249.5,""timestamp"":493494}]","1","","",""
"html-button-response","9","2.1.0","501888","p069","1","","","","","","","","","","","","","1430","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
