"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","255176","p071","3","","","","","","","","","","","","","","",""
"preload","1","2.1.0","256155","p071","3","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","293178","p071","3","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","298747","p071","3","","","","","","","","","","","","","","",""
"emotion-grid","4","null","373474","p071","3","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":233,""posY"":140},{""image_name"":""hamburger.jpg"",""posX"":333.5,""posY"":133},{""image_name"":""french_fries_1.jpg"",""posX"":330.5,""posY"":251},{""image_name"":""ice_cream_1.jpg"",""posX"":227,""posY"":648.5},{""image_name"":""cookie.jpg"",""posX"":342.5,""posY"":543}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":233,""posY"":140,""timestamp"":303878},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":311,""posY"":154.5,""timestamp"":306062},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":307,""posY"":286.5,""timestamp"":308947},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":330.5,""posY"":251,""timestamp"":310356},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":333.5,""posY"":133,""timestamp"":312533},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":227,""posY"":625.5,""timestamp"":316793},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":227,""posY"":648.5,""timestamp"":318419},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":459,""posY"":254.5,""timestamp"":327434},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":426.5,""posY"":238,""timestamp"":330419},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":449,""posY"":328.5,""timestamp"":333011},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":434.5,""posY"":337,""timestamp"":335029},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":368.5,""posY"":354,""timestamp"":338032},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":321,""posY"":358,""timestamp"":340424.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":300.5,""posY"":568,""timestamp"":351799.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":342.5,""posY"":543,""timestamp"":358070}]","1","","",""
"html-button-response","5","2.1.0","386504","p071","3","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","395821","p071","3","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","397612","p071","3","","","","","","","","","","","","","","",""
"emotion-grid","8","null","421878","p071","3","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":221,""posY"":667},{""image_name"":""bread.jpg"",""posX"":334,""posY"":658},{""image_name"":""croissant.jpg"",""posX"":234,""posY"":551},{""image_name"":""chocolate_2.jpg"",""posX"":337.5,""posY"":445},{""image_name"":""candy.jpg"",""posX"":222.5,""posY"":444}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":226,""posY"":655,""timestamp"":401138.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":221,""posY"":667,""timestamp"":403314},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":333.5,""posY"":643,""timestamp"":404373},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":334,""posY"":658,""timestamp"":405783},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":235.5,""posY"":516.5,""timestamp"":407443},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":234,""posY"":551,""timestamp"":409362},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":351.5,""posY"":437,""timestamp"":411661},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":342.5,""posY"":438.5,""timestamp"":412937},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":231,""posY"":399,""timestamp"":414789},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":222.5,""posY"":444,""timestamp"":416115},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":337.5,""posY"":445,""timestamp"":419540}]","1","","",""
"html-button-response","9","2.1.0","425179","p071","3","","","","","","","","","","","","","3297","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
