"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","195015","p061","5","","","","","","","","","","","","","","",""
"preload","1","2.1.0","200952","p061","5","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","215693","p061","5","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","220064","p061","5","","","","","","","","","","","","","","",""
"emotion-grid","4","null","292771","p061","5","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":287,""posY"":356.5},{""image_name"":""hamburger.jpg"",""posX"":215,""posY"":302},{""image_name"":""french_fries_1.jpg"",""posX"":215,""posY"":430},{""image_name"":""ice_cream_1.jpg"",""posX"":233.5,""posY"":576},{""image_name"":""cookie.jpg"",""posX"":300.5,""posY"":667}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":287,""posY"":356.5,""timestamp"":237715},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":507.5,""posY"":505.5,""timestamp"":254999},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":215,""posY"":430,""timestamp"":261212},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":233.5,""posY"":576,""timestamp"":270535},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":318.5,""posY"":514.5,""timestamp"":275588},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":215,""posY"":302,""timestamp"":286845},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":300.5,""posY"":667,""timestamp"":290006}]","1","","",""
"html-button-response","5","2.1.0","305327","p061","5","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","318919","p061","5","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","323334","p061","5","","","","","","","","","","","","","","",""
"emotion-grid","8","null","357998","p061","5","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":215,""posY"":422},{""image_name"":""bread.jpg"",""posX"":215,""posY"":391},{""image_name"":""croissant.jpg"",""posX"":222,""posY"":512.5},{""image_name"":""chocolate_2.jpg"",""posX"":333.5,""posY"":317},{""image_name"":""candy.jpg"",""posX"":231.5,""posY"":628}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":215,""posY"":422,""timestamp"":336108},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":215,""posY"":391,""timestamp"":338727.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":222,""posY"":512.5,""timestamp"":341855},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":215,""posY"":400,""timestamp"":346390},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":231.5,""posY"":628,""timestamp"":348734},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":333.5,""posY"":317,""timestamp"":353895}]","1","","",""
"html-button-response","9","2.1.0","359623","p061","5","","","","","","","","","","","","","1621","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
