"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","26157","p116","12","","","","","","","","","","","","","","",""
"preload","1","2.1.0","41258","p116","12","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","66832","p116","12","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","73126","p116","12","","","","","","","","","","","","","","",""
"emotion-grid","4","null","106713","p116","12","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":224,""posY"":133},{""image_name"":""hamburger.jpg"",""posX"":226.5,""posY"":270.5},{""image_name"":""french_fries_1.jpg"",""posX"":447.5,""posY"":241.5},{""image_name"":""ice_cream_1.jpg"",""posX"":1135.5,""posY"":251},{""image_name"":""cookie.jpg"",""posX"":927,""posY"":265}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":224,""posY"":133,""timestamp"":80191},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":226.5,""posY"":270.5,""timestamp"":88947},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":447.5,""posY"":241.5,""timestamp"":94016},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1135.5,""posY"":251,""timestamp"":99145},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":927,""posY"":265,""timestamp"":102971}]","1","","",""
"html-button-response","5","2.1.0","124484","p116","12","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","133918","p116","12","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","137151","p116","12","","","","","","","","","","","","","","",""
"emotion-grid","8","null","164224","p116","12","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":522.5,""posY"":182},{""image_name"":""bread.jpg"",""posX"":545.5,""posY"":469.5},{""image_name"":""croissant.jpg"",""posX"":316.5,""posY"":189.5},{""image_name"":""chocolate_2.jpg"",""posX"":868,""posY"":262.5},{""image_name"":""candy.jpg"",""posX"":1014.5,""posY"":258.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":522.5,""posY"":182,""timestamp"":140988},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":545.5,""posY"":469.5,""timestamp"":145674},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":316.5,""posY"":189.5,""timestamp"":150390.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":868,""posY"":262.5,""timestamp"":156672},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":1014.5,""posY"":258.5,""timestamp"":161384}]","1","","",""
"html-button-response","9","2.1.0","166000","p116","12","","","","","","","","","","","","","1773","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
