"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","755542","p045","1","","","","","","","","","","","","","","",""
"preload","1","2.1.0","758302","p045","1","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","762348","p045","1","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","789147","p045","1","","","","","","","","","","","","","","",""
"emotion-grid","4","null","811044","p045","1","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":225.5,""posY"":166},{""image_name"":""hamburger.jpg"",""posX"":216.5,""posY"":257},{""image_name"":""french_fries_1.jpg"",""posX"":412.5,""posY"":143.5},{""image_name"":""ice_cream_1.jpg"",""posX"":763,""posY"":133},{""image_name"":""cookie.jpg"",""posX"":1053.5,""posY"":139}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":225.5,""posY"":166,""timestamp"":794769},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":216.5,""posY"":257,""timestamp"":798011},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":412.5,""posY"":143.5,""timestamp"":801590},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":763,""posY"":133,""timestamp"":805276.0000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1053.5,""posY"":139,""timestamp"":809937}]","1","","",""
"html-button-response","5","2.1.0","829480","p045","1","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","845028","p045","1","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","850590","p045","1","","","","","","","","","","","","","","",""
"emotion-grid","8","null","864681","p045","1","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":416.5,""posY"":153.5},{""image_name"":""bread.jpg"",""posX"":362.5,""posY"":229},{""image_name"":""croissant.jpg"",""posX"":311.5,""posY"":305.5},{""image_name"":""chocolate_2.jpg"",""posX"":664.5,""posY"":152.5},{""image_name"":""candy.jpg"",""posX"":880,""posY"":232.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":416.5,""posY"":153.5,""timestamp"":853622.0000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":362.5,""posY"":229,""timestamp"":855964},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":311.5,""posY"":305.5,""timestamp"":857665},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":664.5,""posY"":152.5,""timestamp"":860110},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":880,""posY"":232.5,""timestamp"":863796}]","1","","",""
"html-button-response","9","2.1.0","868293","p045","1","","","","","","","","","","","","","3608","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
