"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","1593079","p084","4","","","","","","","","","","","","","","",""
"preload","1","2.1.0","1595148","p084","4","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","1622086","p084","4","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","1627743","p084","4","","","","","","","","","","","","","","",""
"emotion-grid","4","null","1668208","p084","4","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":241.5,""posY"":166.5},{""image_name"":""hamburger.jpg"",""posX"":258,""posY"":299.5},{""image_name"":""french_fries_1.jpg"",""posX"":478.5,""posY"":200},{""image_name"":""ice_cream_1.jpg"",""posX"":667,""posY"":207},{""image_name"":""cookie.jpg"",""posX"":672,""posY"":343.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":241.5,""posY"":166.5,""timestamp"":1279744},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":258,""posY"":299.5,""timestamp"":1284995.0000000002},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":478.5,""posY"":200,""timestamp"":1289825},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":667,""posY"":207,""timestamp"":1295753},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":672,""posY"":343.5,""timestamp"":1299315}]","1","","",""
"html-button-response","5","2.1.0","1682218","p084","4","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","1693150","p084","4","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","1699114","p084","4","","","","","","","","","","","","","","",""
"emotion-grid","8","null","1719842","p084","4","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":316,""posY"":234.5},{""image_name"":""bread.jpg"",""posX"":394.5,""posY"":316},{""image_name"":""croissant.jpg"",""posX"":290,""posY"":403},{""image_name"":""chocolate_2.jpg"",""posX"":802,""posY"":421.5},{""image_name"":""candy.jpg"",""posX"":879,""posY"":492}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":316,""posY"":234.5,""timestamp"":1340582},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":394.5,""posY"":316,""timestamp"":1343109},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":290,""posY"":403,""timestamp"":1347403},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":802,""posY"":421.5,""timestamp"":1351231},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":879,""posY"":492,""timestamp"":1354233}]","1","","",""
"html-button-response","9","2.1.0","1724558","p084","4","","","","","","","","","","","","","4708","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
