"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","97472","p037","5","","","","","","","","","","","","","","",""
"preload","1","2.1.0","97887","p037","5","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","114041","p037","5","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","132202","p037","5","","","","","","","","","","","","","","",""
"emotion-grid","4","null","172318","p037","5","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":216.5,""posY"":160},{""image_name"":""hamburger.jpg"",""posX"":361,""posY"":159},{""image_name"":""french_fries_1.jpg"",""posX"":541.5,""posY"":158},{""image_name"":""ice_cream_1.jpg"",""posX"":1061.5,""posY"":209.5},{""image_name"":""cookie.jpg"",""posX"":1165,""posY"":228}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":216.5,""posY"":160,""timestamp"":138574},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":361,""posY"":159,""timestamp"":142217},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":541.5,""posY"":158,""timestamp"":153616},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1061.5,""posY"":209.5,""timestamp"":156442},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1165,""posY"":228,""timestamp"":159136}]","1","","",""
"html-button-response","5","2.1.0","186333","p037","5","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","198351","p037","5","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","200466","p037","5","","","","","","","","","","","","","","",""
"emotion-grid","8","null","224504","p037","5","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":260.5,""posY"":145},{""image_name"":""bread.jpg"",""posX"":356.5,""posY"":164},{""image_name"":""croissant.jpg"",""posX"":374.5,""posY"":244},{""image_name"":""chocolate_2.jpg"",""posX"":280.5,""posY"":589},{""image_name"":""candy.jpg"",""posX"":393.5,""posY"":587}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":260.5,""posY"":145,""timestamp"":207392},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":356.5,""posY"":164,""timestamp"":210992},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":324.5,""posY"":279.5,""timestamp"":216379},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":374.5,""posY"":244,""timestamp"":217671},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":280.5,""posY"":589,""timestamp"":219581.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":393.5,""posY"":587,""timestamp"":222349.00000000003}]","1","","",""
"html-button-response","9","2.1.0","225910","p037","5","","","","","","","","","","","","","1405","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","228678","p037","5","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","235995","p037","5","","","","","","","","","","","","","7315","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","241194","p037","5","","","","","","","","","","","","","","",""
