"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","23228","p046","2","","","","","","","","","","","","","","",""
"preload","1","2.1.0","23430","p046","2","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","28210","p046","2","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","50777","p046","2","","","","","","","","","","","","","","",""
"emotion-grid","4","null","133652","p046","2","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":215,""posY"":167.5},{""image_name"":""hamburger.jpg"",""posX"":251,""posY"":228},{""image_name"":""french_fries_1.jpg"",""posX"":379,""posY"":387},{""image_name"":""ice_cream_1.jpg"",""posX"":676,""posY"":499.5},{""image_name"":""cookie.jpg"",""posX"":626.5,""posY"":569}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":215,""posY"":167.5,""timestamp"":62445},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":215,""posY"":273.5,""timestamp"":81165},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":215,""posY"":382,""timestamp"":83350.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":231.5,""posY"":504.5,""timestamp"":86494},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":277.5,""posY"":633,""timestamp"":88386},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":228.5,""posY"":667,""timestamp"":90229},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":676,""posY"":499.5,""timestamp"":103970},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":626.5,""posY"":569,""timestamp"":110192},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":379,""posY"":387,""timestamp"":121140},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":251,""posY"":228,""timestamp"":128078}]","1","","",""
"html-button-response","5","2.1.0","154398","p046","2","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","168703","p046","2","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","175429","p046","2","","","","","","","","","","","","","","",""
"emotion-grid","8","null","296415","p046","2","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":485.5,""posY"":340},{""image_name"":""bread.jpg"",""posX"":571,""posY"":354},{""image_name"":""croissant.jpg"",""posX"":1109.5,""posY"":356},{""image_name"":""chocolate_2.jpg"",""posX"":367,""posY"":600},{""image_name"":""candy.jpg"",""posX"":502.5,""posY"":575}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":485.5,""posY"":340,""timestamp"":201090},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":605,""posY"":250,""timestamp"":216109},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":607.5,""posY"":328,""timestamp"":218969},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":571,""posY"":354,""timestamp"":220711},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":1109.5,""posY"":356,""timestamp"":244685},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":367,""posY"":600,""timestamp"":262546},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":502.5,""posY"":575,""timestamp"":284710}]","1","","",""
"html-button-response","9","2.1.0","298280","p046","2","","","","","","","","","","","","","1863","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
