"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","21191","p085","5","","","","","","","","","","","","","","",""
"preload","1","2.1.0","22679","p085","5","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","51475","p085","5","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","56827","p085","5","","","","","","","","","","","","","","",""
"emotion-grid","4","null","115559","p085","5","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":731.5,""posY"":371},{""image_name"":""hamburger.jpg"",""posX"":649.5,""posY"":351.5},{""image_name"":""french_fries_1.jpg"",""posX"":546.5,""posY"":462.5},{""image_name"":""ice_cream_1.jpg"",""posX"":1165,""posY"":661},{""image_name"":""cookie.jpg"",""posX"":1014,""posY"":667}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":731.5,""posY"":371,""timestamp"":65160},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":734.5,""posY"":364,""timestamp"":74166},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":215,""posY"":444.5,""timestamp"":79243},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1165,""posY"":661,""timestamp"":83405},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1165,""posY"":667,""timestamp"":87048},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":624,""posY"":339,""timestamp"":97489},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":649.5,""posY"":351.5,""timestamp"":98790},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1014,""posY"":667,""timestamp"":103009},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":499.5,""posY"":488,""timestamp"":108496.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":546.5,""posY"":462.5,""timestamp"":110872}]","1","","",""
"html-button-response","5","2.1.0","126233","p085","5","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","138375","p085","5","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","142035","p085","5","","","","","","","","","","","","","","",""
"emotion-grid","8","null","188728","p085","5","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":1165,""posY"":135},{""image_name"":""bread.jpg"",""posX"":975.5,""posY"":258},{""image_name"":""croissant.jpg"",""posX"":849.5,""posY"":385},{""image_name"":""chocolate_2.jpg"",""posX"":1007.5,""posY"":263},{""image_name"":""candy.jpg"",""posX"":989.5,""posY"":254}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":1165,""posY"":135,""timestamp"":146487},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":975.5,""posY"":258,""timestamp"":152965},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":849.5,""posY"":385,""timestamp"":159762},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1007.5,""posY"":263,""timestamp"":164072},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":1004.5,""posY"":256.5,""timestamp"":170302},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":849.5,""posY"":385,""timestamp"":173532},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":989.5,""posY"":254,""timestamp"":182142}]","1","","",""
"html-button-response","9","2.1.0","190520","p085","5","","","","","","","","","","","","","1788","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","198395","p085","5","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","199436","p085","5","","","","","","","","","","","","","1038","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","208807","p085","5","","","","","","","","","","","","","","",""
