"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","15181","p115","11","","","","","","","","","","","","","","",""
"preload","1","2.1.0","15390","p115","11","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","29289","p115","11","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","35635","p115","11","","","","","","","","","","","","","","",""
"emotion-grid","4","null","109298","p115","11","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":277.5,""posY"":195.5},{""image_name"":""hamburger.jpg"",""posX"":276.5,""posY"":323.5},{""image_name"":""french_fries_1.jpg"",""posX"":436.5,""posY"":294},{""image_name"":""ice_cream_1.jpg"",""posX"":752,""posY"":347},{""image_name"":""cookie.jpg"",""posX"":875,""posY"":328.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":350,""posY"":407,""timestamp"":47349.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":417.5,""posY"":154.5,""timestamp"":60099.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":215,""posY"":389,""timestamp"":67745},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":277.5,""posY"":195.5,""timestamp"":74584},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":273.5,""posY"":346.5,""timestamp"":77894},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":556.5,""posY"":348.5,""timestamp"":85056},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":752,""posY"":347,""timestamp"":89818},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":979,""posY"":346,""timestamp"":93187},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":875,""posY"":328.5,""timestamp"":99882},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":436.5,""posY"":294,""timestamp"":102851},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":276.5,""posY"":323.5,""timestamp"":104003}]","1","","",""
"html-button-response","5","2.1.0","125463","p115","11","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","134119","p115","11","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","137275","p115","11","","","","","","","","","","","","","","",""
"emotion-grid","8","null","160870","p115","11","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":1056.5,""posY"":241.5},{""image_name"":""bread.jpg"",""posX"":1077,""posY"":405.5},{""image_name"":""croissant.jpg"",""posX"":997.5,""posY"":381.5},{""image_name"":""chocolate_2.jpg"",""posX"":293.5,""posY"":472},{""image_name"":""candy.jpg"",""posX"":324.5,""posY"":612}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":1056.5,""posY"":241.5,""timestamp"":142202},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":1077,""posY"":405.5,""timestamp"":146529},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":997.5,""posY"":381.5,""timestamp"":150764},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":293.5,""posY"":472,""timestamp"":153483},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":324.5,""posY"":612,""timestamp"":156081.00000000003}]","1","","",""
"html-button-response","9","2.1.0","162581","p115","11","","","","","","","","","","","","","1708","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","173497","p115","11","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","174561","p115","11","","","","","","","","","","","","","1063","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","181419","p115","11","","","","","","","","","","","","","","",""
