"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","13368","p066","10","","","","","","","","","","","","","","",""
"preload","1","2.1.0","15674","p066","10","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","36029","p066","10","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","48300","p066","10","","","","","","","","","","","","","","",""
"emotion-grid","4","null","133969","p066","10","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":542,""posY"":359.5},{""image_name"":""hamburger.jpg"",""posX"":623.5,""posY"":343.5},{""image_name"":""french_fries_1.jpg"",""posX"":641,""posY"":479.5},{""image_name"":""ice_cream_1.jpg"",""posX"":1137,""posY"":551.5},{""image_name"":""cookie.jpg"",""posX"":1090,""posY"":165}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":215,""posY"":371.5,""timestamp"":55292},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":623.5,""posY"":343.5,""timestamp"":57349.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":420,""posY"":432.5,""timestamp"":80198.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":515.5,""posY"":346,""timestamp"":82041},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":542,""posY"":359.5,""timestamp"":83952},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":228,""posY"":621,""timestamp"":89569},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":1137,""posY"":551.5,""timestamp"":93047},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1131,""posY"":414.5,""timestamp"":99962},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1090,""posY"":165,""timestamp"":112260},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":581.5,""posY"":497.5,""timestamp"":125877.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":641,""posY"":479.5,""timestamp"":126877.00000000001}]","1","","",""
"html-button-response","5","2.1.0","151794","p066","10","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","155773","p066","10","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","158524","p066","10","","","","","","","","","","","","","","",""
"emotion-grid","8","null","189777","p066","10","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":452.5,""posY"":647.5},{""image_name"":""bread.jpg"",""posX"":781.5,""posY"":515},{""image_name"":""croissant.jpg"",""posX"":548.5,""posY"":577.5},{""image_name"":""chocolate_2.jpg"",""posX"":1006.5,""posY"":300},{""image_name"":""candy.jpg"",""posX"":910.5,""posY"":202.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":452.5,""posY"":647.5,""timestamp"":165427},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":781.5,""posY"":515,""timestamp"":169895},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":545,""posY"":535.5,""timestamp"":173898},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":548.5,""posY"":577.5,""timestamp"":176182.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1006.5,""posY"":300,""timestamp"":180903},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":910.5,""posY"":202.5,""timestamp"":186697}]","1","","",""
"html-button-response","9","2.1.0","191768","p066","10","","","","","","","","","","","","","1988","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
