"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","11448","p086","6","","","","","","","","","","","","","","",""
"preload","1","2.1.0","12882","p086","6","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","32016","p086","6","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","36855","p086","6","","","","","","","","","","","","","","",""
"emotion-grid","4","null","84844","p086","6","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":220,""posY"":133},{""image_name"":""hamburger.jpg"",""posX"":321.5,""posY"":139.5},{""image_name"":""french_fries_1.jpg"",""posX"":432.5,""posY"":349.5},{""image_name"":""ice_cream_1.jpg"",""posX"":736,""posY"":451.5},{""image_name"":""cookie.jpg"",""posX"":638.5,""posY"":549.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":223,""posY"":158,""timestamp"":45493},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":337,""posY"":161,""timestamp"":49144},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":433,""posY"":372.5,""timestamp"":52105.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":736,""posY"":451.5,""timestamp"":59126.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":611.5,""posY"":568,""timestamp"":63163.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":432.5,""posY"":349.5,""timestamp"":71676},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":321.5,""posY"":139.5,""timestamp"":74710.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":220,""posY"":133,""timestamp"":76136},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":638.5,""posY"":549.5,""timestamp"":78613}]","1","","",""
"html-button-response","5","2.1.0","95145","p086","6","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","104578","p086","6","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","107301","p086","6","","","","","","","","","","","","","","",""
"emotion-grid","8","null","148198","p086","6","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":249.5,""posY"":160},{""image_name"":""bread.jpg"",""posX"":331,""posY"":230.5},{""image_name"":""croissant.jpg"",""posX"":411.5,""posY"":305.5},{""image_name"":""chocolate_2.jpg"",""posX"":485,""posY"":227},{""image_name"":""candy.jpg"",""posX"":566,""posY"":297.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":249.5,""posY"":160,""timestamp"":111052},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":331,""posY"":230.5,""timestamp"":115855},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":429,""posY"":316,""timestamp"":119331},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":411.5,""posY"":305.5,""timestamp"":121690},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":528.5,""posY"":204.5,""timestamp"":127295},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":506,""posY"":203,""timestamp"":129503.99999999999},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":492.5,""posY"":214.5,""timestamp"":131497},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":485,""posY"":227,""timestamp"":133105},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":591.5,""posY"":335.5,""timestamp"":138744},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":566,""posY"":297.5,""timestamp"":140696}]","1","","",""
"html-button-response","9","2.1.0","150531","p086","6","","","","","","","","","","","","","2331","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","163692","p086","6","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","164876","p086","6","","","","","","","","","","","","","1183","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","175104","p086","6","","","","","","","","","","","","","","",""
