"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","928926","p063","7","","","","","","","","","","","","","","",""
"preload","1","2.1.0","934584","p063","7","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","949734","p063","7","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","955332","p063","7","","","","","","","","","","","","","","",""
"emotion-grid","4","null","990670","p063","7","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":321,""posY"":226},{""image_name"":""hamburger.jpg"",""posX"":440.5,""posY"":299},{""image_name"":""french_fries_1.jpg"",""posX"":292,""posY"":349.5},{""image_name"":""ice_cream_1.jpg"",""posX"":945.5,""posY"":266},{""image_name"":""cookie.jpg"",""posX"":1072.5,""posY"":311}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":321,""posY"":226,""timestamp"":967611},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":440.5,""posY"":299,""timestamp"":972678},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":292,""posY"":349.5,""timestamp"":976681},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":945.5,""posY"":266,""timestamp"":979615},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1072.5,""posY"":311,""timestamp"":983402}]","1","","",""
"html-button-response","5","2.1.0","1003225","p063","7","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","1018519","p063","7","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","1022318","p063","7","","","","","","","","","","","","","","",""
"emotion-grid","8","null","1041350","p063","7","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":380.5,""posY"":238},{""image_name"":""bread.jpg"",""posX"":429,""posY"":284},{""image_name"":""croissant.jpg"",""posX"":330,""posY"":334.5},{""image_name"":""chocolate_2.jpg"",""posX"":950.5,""posY"":240},{""image_name"":""candy.jpg"",""posX"":1003.5,""posY"":298}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":380.5,""posY"":238,""timestamp"":1026304.0000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":429,""posY"":284,""timestamp"":1028972},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":330,""posY"":334.5,""timestamp"":1031816},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":950.5,""posY"":240,""timestamp"":1034599.9999999999},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":1003.5,""posY"":298,""timestamp"":1036986.0000000001}]","1","","",""
"html-button-response","9","2.1.0","1043575","p063","7","","","","","","","","","","","","","2223","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
