"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","352901","p060","4","","","","","","","","","","","","","","",""
"preload","1","2.1.0","362309","p060","4","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","371419","p060","4","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","378549","p060","4","","","","","","","","","","","","","","",""
"emotion-grid","4","null","429595","p060","4","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":215,""posY"":133},{""image_name"":""hamburger.jpg"",""posX"":314,""posY"":146.5},{""image_name"":""french_fries_1.jpg"",""posX"":247.5,""posY"":231.5},{""image_name"":""ice_cream_1.jpg"",""posX"":301,""posY"":472},{""image_name"":""cookie.jpg"",""posX"":215,""posY"":519}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":215,""posY"":133,""timestamp"":390829},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":215,""posY"":655.5,""timestamp"":396699},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":215,""posY"":216.5,""timestamp"":399234},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":215,""posY"":373,""timestamp"":403662.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":215,""posY"":519,""timestamp"":406805},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":348,""posY"":165.5,""timestamp"":419371},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":314,""posY"":146.5,""timestamp"":420663},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":281.5,""posY"":255.5,""timestamp"":421865},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":247.5,""posY"":231.5,""timestamp"":422741},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":301,""posY"":472,""timestamp"":427002}]","1","","",""
"html-button-response","5","2.1.0","441530","p060","4","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","450992","p060","4","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","455038","p060","4","","","","","","","","","","","","","","",""
"emotion-grid","8","null","483475","p060","4","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":347,""posY"":562.5},{""image_name"":""bread.jpg"",""posX"":451,""posY"":534},{""image_name"":""croissant.jpg"",""posX"":579,""posY"":492.5},{""image_name"":""chocolate_2.jpg"",""posX"":426.5,""posY"":381},{""image_name"":""candy.jpg"",""posX"":562,""posY"":355}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":347,""posY"":562.5,""timestamp"":459971},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":451,""posY"":534,""timestamp"":464817},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":579,""posY"":492.5,""timestamp"":471462},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":426.5,""posY"":381,""timestamp"":475131},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":562,""posY"":355,""timestamp"":479392}]","1","","",""
"html-button-response","9","2.1.0","485126","p060","4","","","","","","","","","","","","","1650","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
