"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","38979","p080","12","","","","","","","","","","","","","","",""
"preload","1","2.1.0","43386","p080","12","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","45084","p080","12","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","54729","p080","12","","","","","","","","","","","","","","",""
"emotion-grid","4","null","96921","p080","12","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":338,""posY"":472},{""image_name"":""hamburger.jpg"",""posX"":215,""posY"":460},{""image_name"":""french_fries_1.jpg"",""posX"":882,""posY"":495},{""image_name"":""ice_cream_1.jpg"",""posX"":585.5,""posY"":638},{""image_name"":""cookie.jpg"",""posX"":465.5,""posY"":660.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":338,""posY"":472,""timestamp"":61903},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":215,""posY"":460,""timestamp"":73457.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":882,""posY"":495,""timestamp"":82522},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":585.5,""posY"":638,""timestamp"":87775},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":465.5,""posY"":660.5,""timestamp"":92528}]","1","","",""
"html-button-response","5","2.1.0","100509","p080","12","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","103823","p080","12","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","108076","p080","12","","","","","","","","","","","","","","",""
"emotion-grid","8","null","142736","p080","12","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":1071,""posY"":501.5},{""image_name"":""bread.jpg"",""posX"":522.5,""posY"":211},{""image_name"":""croissant.jpg"",""posX"":540.5,""posY"":352},{""image_name"":""chocolate_2.jpg"",""posX"":552,""posY"":667},{""image_name"":""candy.jpg"",""posX"":440.5,""posY"":665}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":1071,""posY"":501.5,""timestamp"":116601},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":522.5,""posY"":211,""timestamp"":122715},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":540.5,""posY"":352,""timestamp"":125225.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":526,""posY"":661,""timestamp"":132295.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":552,""posY"":667,""timestamp"":132719},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":440.5,""posY"":665,""timestamp"":138040}]","1","","",""
"html-button-response","9","2.1.0","145089","p080","12","","","","","","","","","","","","","2349","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","10","2.1.0","146200","p080","12","","","","","","","","","","","","","","",""
"html-button-response","11","2.1.0","147232","p080","12","","","","","","","","","","","","","1030","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","12","2.1.0","152461","p080","12","","","","","","","","","","","","","","",""
