"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","placements","move_log","is_final_summary","rt","stimulus","response"
"html-button-response","0","2.1.0","6396","p047","3","","","","","","","","","","","","","","",""
"preload","1","2.1.0","6593","p047","3","true","false","[]","[]","[]","","","","","","","","","",""
"html-button-response","2","2.1.0","7462","p047","3","","","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","47078","p047","3","","","","","","","","","","","","","","",""
"emotion-grid","4","null","94500","p047","3","","","","","","demo","practice","null","-1","[{""image_name"":""sandwich.jpg"",""posX"":255,""posY"":659.5},{""image_name"":""hamburger.jpg"",""posX"":400,""posY"":639.5},{""image_name"":""french_fries_1.jpg"",""posX"":256,""posY"":476.5},{""image_name"":""ice_cream_1.jpg"",""posX"":441,""posY"":345},{""image_name"":""cookie.jpg"",""posX"":567.5,""posY"":346.5}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""sandwich.jpg"",""posX"":255,""posY"":659.5,""timestamp"":63081},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""hamburger.jpg"",""posX"":400,""posY"":639.5,""timestamp"":68483},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":232.5,""posY"":330.5,""timestamp"":72037},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""ice_cream_1.jpg"",""posX"":441,""posY"":345,""timestamp"":76005},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":1127,""posY"":410,""timestamp"":80117},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""posX"":256,""posY"":476.5,""timestamp"":86897},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""cookie.jpg"",""posX"":567.5,""posY"":346.5,""timestamp"":90191}]","1","","",""
"html-button-response","5","2.1.0","105302","p047","3","","","","","","","","","","","","","","",""
"html-button-response","6","2.1.0","117373","p047","3","","","","","","","","","","","","","","",""
"html-button-response","7","2.1.0","122355","p047","3","","","","","","","","","","","","","","",""
"emotion-grid","8","null","140662","p047","3","","","","","","demo","practice","null","-2","[{""image_name"":""toast.jpg"",""posX"":248.5,""posY"":632.5},{""image_name"":""bread.jpg"",""posX"":256,""posY"":177.5},{""image_name"":""croissant.jpg"",""posX"":1165,""posY"":133},{""image_name"":""chocolate_2.jpg"",""posX"":1158.5,""posY"":627.5},{""image_name"":""candy.jpg"",""posX"":718.5,""posY"":385}]","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""toast.jpg"",""posX"":248.5,""posY"":632.5,""timestamp"":126888},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""bread.jpg"",""posX"":256,""posY"":177.5,""timestamp"":129138},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""croissant.jpg"",""posX"":1165,""posY"":133,""timestamp"":131757},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""posX"":1158.5,""posY"":627.5,""timestamp"":134291},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""candy.jpg"",""posX"":718.5,""posY"":385,""timestamp"":137744}]","1","","",""
"html-button-response","9","2.1.0","147723","p047","3","","","","","","","","","","","","","7058","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
