"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"html-button-response","0","2.1.0","279025","p022","2","","","","","","","","","","","","",""
"preload","1","2.1.0","279514","p022","2","true","false","[]","[]","[]","","","","","","","",""
"html-button-response","2","2.1.0","281215","p022","2","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","301677","p022","2","","","","","","","","","","","","",""
"emotion-grid","4","null","354007","p022","2","","","","","","demo","practice","null","-1","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""pizza_1.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":315082},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""pizza_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":322977.00000000006},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":333635},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_2.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":337971},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""snowman_1.jpg"",""grid_col"":1,""grid_row"":5,""timestamp"":347086}]","","",""
"html-button-response","5","2.1.0","357043","p022","2","","","","","","","","","","","3034","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Let's try one more!
        </div>
      </div>


    ","0"
"html-button-response","6","2.1.0","359702","p022","2","","","","","","","","","","","","",""
"emotion-grid","7","null","375806","p022","2","","","","","","demo","practice","null","-2","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""ice_cream_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":364039},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""ice_cream_2.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":366231},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_1.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":368232},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":370341},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""cloud.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":372443}]","","",""
"html-button-response","8","2.1.0","385897","p022","2","","","","","","","","","","","10090","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","9","2.1.0","388779","p022","2","","","","","","","","","","","","",""
"html-button-response","10","2.1.0","390119","p022","2","","","","","","","","","","","1340","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","11","2.1.0","392853","p022","2","","","","","","","","","","","","",""
"emotion-grid","12","null","461803","p022","2","","","","","","p022","main","1","1","[{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":398802},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_1.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":401662.00000000006},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_1.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":406722.00000000006},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_1.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":409250},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_1.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":412267},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_1.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":414729},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_1.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":418564},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_1.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":422819},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_1.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":426319},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_1.jpg"",""grid_col"":10,""grid_row"":5,""timestamp"":430622},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_1.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":436768},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_1.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":443463},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_1.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":456530.00000000006},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_1.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":457831}]","","",""
"html-button-response","13","2.1.0","466297","p022","2","","","","","","","","","","","4491","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","14","2.1.0","469633","p022","2","","","","","","","","","","","","",""
"emotion-grid","15","null","539701","p022","2","","","","","","p022","main","1","2","[{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fish_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":474433},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""peacock_2.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":476601},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""sheep_2.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":478810},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fox_2.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":480687},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""wolf_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":483822},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""dolphin_2.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":486141},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""pigeon_2.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":488609.00000000006},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""lion_2.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":496204},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""lion_2.jpg"",""grid_col"":3,""grid_row"":3,""timestamp"":500239.00000000006},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""butterfly_2.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":508646},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""horse_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":513474.00000000006},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""ladybug_2.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":516299.99999999994},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""ladybug_2.jpg"",""grid_col"":8,""grid_row"":5,""timestamp"":517517.00000000006},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""squirrel_2.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":522821},{""participant"":""p022"",""phase"":""main"",""block"":1,""trial"":2,""image"":""squirrel_2.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":536723}]","","",""
"html-button-response","16","2.1.0","544824","p022","2","","","","","","","","","","","5120","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","17","2.1.0","556100","p022","2","","","","","","","","","","","","",""
"html-button-response","18","2.1.0","559488","p022","2","","","","","","","","","","","3370","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","19","2.1.0","560494","p022","2","","","","","","","","","","","1005","
            <div style=""font-size:24px; padding:20px;"">
              Block 2 of 3
            </div>
          ","0"
"html-button-response","20","2.1.0","562801","p022","2","","","","","","","","","","","","",""
"emotion-grid","21","null","605664","p022","2","","","","","","p022","main","2","3","[{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""peanut_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":566209.0000000001},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""acorn_1.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":568066},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""tree_1.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":569743},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""flower_1.jpg"",""grid_col"":2,""grid_row"":1,""timestamp"":571536},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""blueberry_1.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":573228.0000000001},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""leaf_1.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":577089},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""cactus_1.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":579708},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""leaf_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":580550.0000000001},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""cactus_1.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":581716},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""cherry_1.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":583618},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""grass_1.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":586537},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""leaf_1.jpg"",""grid_col"":2,""grid_row"":6,""timestamp"":588087},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""apple_1.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":589980},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""broccoli_1.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":594444},{""participant"":""p022"",""phase"":""main"",""block"":2,""trial"":3,""image"":""cabbage_1.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":597452}]","","",""
