"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"html-button-response","0","2.1.0","8291","p015","7","","","","","","","","","","","","",""
"preload","1","2.1.0","31056","p015","7","true","false","[]","[]","[]","","","","","","","",""
"html-button-response","2","2.1.0","40026","p015","7","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","48325","p015","7","","","","","","","","","","","","",""
"emotion-grid","4","null","114104","p015","7","","","","","","demo","practice","null","-1","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""pizza_1.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":63387},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""pizza_2.jpg"",""grid_col"":8,""grid_row"":6,""timestamp"":68357},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""pizza_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":71626},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":75820.00000000001},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":82524},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_2.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":87828},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""snowman_1.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":88410},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""snowman_1.jpg"",""grid_col"":2,""grid_row"":3,""timestamp"":110459}]","","",""
"html-button-response","5","2.1.0","115438","p015","7","","","","","","","","","","","1331","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Let's try one more!
        </div>
      </div>


    ","0"
"html-button-response","6","2.1.0","120955","p015","7","","","","","","","","","","","","",""
"emotion-grid","7","null","164542","p015","7","","","","","","demo","practice","null","-2","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""ice_cream_1.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":126369},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""ice_cream_2.jpg"",""grid_col"":2,""grid_row"":1,""timestamp"":131180},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_1.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":138367},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":140944.00000000003},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""cloud.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":147899},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_1.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":155504}]","","",""
"html-button-response","8","2.1.0","167054","p015","7","","","","","","","","","","","2511","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","9","2.1.0","182366","p015","7","","","","","","","","","","","","",""
"html-button-response","10","2.1.0","183102","p015","7","","","","","","","","","","","736","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","11","2.1.0","189689","p015","7","","","","","","","","","","","","",""
"emotion-grid","12","null","290906","p015","7","","","","","","p015","main","1","1","[{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_2.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":195104},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_2.jpg"",""grid_col"":9,""grid_row"":3,""timestamp"":197280},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_2.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":204601},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_2.jpg"",""grid_col"":4,""grid_row"":5,""timestamp"":212597},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_2.jpg"",""grid_col"":7,""grid_row"":5,""timestamp"":218044},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":223897},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_2.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":227008},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":229434},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":231810},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_2.jpg"",""grid_col"":7,""grid_row"":2,""timestamp"":239174},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_2.jpg"",""grid_col"":1,""grid_row"":4,""timestamp"":245961},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_2.jpg"",""grid_col"":4,""grid_row"":3,""timestamp"":257452},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":265532},{""participant"":""p015"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_2.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":285286}]","","",""
"html-button-response","13","2.1.0","298947","p015","7","","","","","","","","","","","8038","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","14","2.1.0","301178","p015","7","","","","","","","","","","","","",""
