"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"html-button-response","10","2.1.0","137288","p029","9","","","","","","","","","","","989","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","11","2.1.0","149448","p029","9","","","","","","","","","","","","",""
"emotion-grid","12","null","200597","p029","9","","","","","","p029","main","1","1","[{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_3.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":152115},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""angry_3.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":155159},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_4.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":158585},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fearful_4.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":161313.00000000003},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""happy_3.jpg"",""grid_col"":5,""grid_row"":3,""timestamp"":163586},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_4.jpg"",""grid_col"":2,""grid_row"":3,""timestamp"":164130},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""angry_4.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":166975},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sad_3.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":171428},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_3.jpg"",""grid_col"":2,""grid_row"":1,""timestamp"":174813.00000000003},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""disgust_4.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":178115},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""happy_4.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":181984},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_3.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":187679},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":1,""image"":""surprise_4.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":193008}]","","",""
"html-button-response","13","2.1.0","204445","p029","9","","","","","","","","","","","3824","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","14","2.1.0","215899","p029","9","","","","","","","","","","","","",""
"emotion-grid","15","null","264058","p029","9","","","","","","p029","main","1","2","[{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""surprise_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":218724.00000000003},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fearful_2.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":221609},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""happy_2.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":224251},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""surprise_1.jpg"",""grid_col"":10,""grid_row"":2,""timestamp"":227372},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""angry_2.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":231282},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fearful_1.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":234602},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""sad_2.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":238437},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""disgust_2.jpg"",""grid_col"":5,""grid_row"":6,""timestamp"":242357},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""disgust_1.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":248385.00000000003},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""happy_1.jpg"",""grid_col"":7,""grid_row"":4,""timestamp"":251587.00000000003},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""angry_1.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":254581.00000000003},{""participant"":""p029"",""phase"":""main"",""block"":1,""trial"":2,""image"":""sad_1.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":259700}]","","",""
"html-button-response","16","2.1.0","267300","p029","9","","","","","","","","","","","3240","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","17","2.1.0","283632","p029","9","","","","","","","","","","","","",""
"html-button-response","18","2.1.0","287568","p029","9","","","","","","","","","","","3922","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","19","2.1.0","289093","p029","9","","","","","","","","","","","1524","
            <div style=""font-size:24px; padding:20px;"">
              Block 2 of 3
            </div>
          ","0"
"html-button-response","20","2.1.0","298648","p029","9","","","","","","","","","","","","",""
"emotion-grid","21","null","346165","p029","9","","","","","","p029","main","2","3","[{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""horse_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":301186},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""dolphin_2.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":303761},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""peacock_2.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":306053},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""fish_2.jpg"",""grid_col"":3,""grid_row"":1,""timestamp"":308898},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""wolf_2.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":312677},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""squirrel_2.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":316526},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""ladybug_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":321002},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""pigeon_2.jpg"",""grid_col"":4,""grid_row"":6,""timestamp"":323632},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""sheep_2.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":328218},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""lion_2.jpg"",""grid_col"":1,""grid_row"":2,""timestamp"":334031},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""fox_2.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":337049.00000000006},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":3,""image"":""butterfly_2.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":340560}]","","",""
"html-button-response","22","2.1.0","349653","p029","9","","","","","","","","","","","3487","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","23","2.1.0","356144","p029","9","","","","","","","","","","","","",""
"emotion-grid","24","null","399973","p029","9","","","","","","p029","main","2","4","[{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""ladybug_1.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":358938},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""butterfly_1.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":360773},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""horse_1.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":363449},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""peacock_1.jpg"",""grid_col"":2,""grid_row"":2,""timestamp"":365584},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""lion_1.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":367735},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""squirrel_1.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":372538},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""dolphin_1.jpg"",""grid_col"":8,""grid_row"":1,""timestamp"":377396},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""fox_1.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":381703.00000000006},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""pigeon_1.jpg"",""grid_col"":5,""grid_row"":2,""timestamp"":385105},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""sheep_1.jpg"",""grid_col"":9,""grid_row"":2,""timestamp"":387839},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""fish_1.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":390983},{""participant"":""p029"",""phase"":""main"",""block"":2,""trial"":4,""image"":""wolf_1.jpg"",""grid_col"":9,""grid_row"":5,""timestamp"":395310}]","","",""
"html-button-response","25","2.1.0","403678","p029","9","","","","","","","","","","","3704","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","26","2.1.0","416850","p029","9","","","","","","","","","","","","",""
"html-button-response","27","2.1.0","420524","p029","9","","","","","","","","","","","3669","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","28","2.1.0","421540","p029","9","","","","","","","","","","","1016","
            <div style=""font-size:24px; padding:20px;"">
              Block 3 of 3
            </div>
          ","0"
"html-button-response","29","2.1.0","428193","p029","9","","","","","","","","","","","","",""
"emotion-grid","30","null","466449","p029","9","","","","","","p029","main","3","5","[{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""tree_2.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":431701},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""peanut_2.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":433610},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""flower_2.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":435543},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""cabbage_2.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":437997},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""blueberry_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":440732},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""cactus_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":442716},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""apple_2.jpg"",""grid_col"":7,""grid_row"":3,""timestamp"":444925},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""cherry_2.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":447970},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""grass_2.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":451188},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""broccoli_2.jpg"",""grid_col"":5,""grid_row"":3,""timestamp"":454056},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""leaf_2.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":457308},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":5,""image"":""acorn_2.jpg"",""grid_col"":9,""grid_row"":2,""timestamp"":460802}]","","",""
"html-button-response","31","2.1.0","470805","p029","9","","","","","","","","","","","4349","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","32","2.1.0","478629","p029","9","","","","","","","","","","","","",""
"emotion-grid","33","null","512496","p029","9","","","","","","p029","main","3","6","[{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""cactus_1.jpg"",""grid_col"":9,""grid_row"":1,""timestamp"":480966},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""broccoli_1.jpg"",""grid_col"":4,""grid_row"":4,""timestamp"":483408},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""flower_1.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":485076},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""acorn_1.jpg"",""grid_col"":9,""grid_row"":5,""timestamp"":487178},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""blueberry_1.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":490071},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""peanut_1.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":492479},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""grass_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":495283},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""cherry_1.jpg"",""grid_col"":8,""grid_row"":4,""timestamp"":497484.00000000006},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""apple_1.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":499585.00000000006},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""cabbage_1.jpg"",""grid_col"":3,""grid_row"":5,""timestamp"":502257},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""leaf_1.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":504297},{""participant"":""p029"",""phase"":""main"",""block"":3,""trial"":6,""image"":""tree_1.jpg"",""grid_col"":6,""grid_row"":1,""timestamp"":507965.00000000006}]","","",""
"html-button-response","34","2.1.0","516330","p029","9","","","","","","","","","","","3834","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
