"trial_type","trial_index","plugin_version","time_elapsed","participant_id","version","success","timeout","failed_images","failed_audio","failed_video","participant","phase","block","trial","move_log","rt","stimulus","response"
"html-button-response","0","2.1.0","163810149","p027","7","","","","","","","","","","","","",""
"preload","1","2.1.0","163811260","p027","7","true","false","[]","[]","[]","","","","","","","",""
"html-button-response","2","2.1.0","163825233","p027","7","","","","","","","","","","","","",""
"html-button-response","3","2.1.0","163829817","p027","7","","","","","","","","","","","","",""
"emotion-grid","4","null","163878672","p027","7","","","","","","demo","practice","null","-1","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""pizza_1.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":15799081},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""pizza_2.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":15808053},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_1.jpg"",""grid_col"":6,""grid_row"":2,""timestamp"":15816467},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""french_fries_2.jpg"",""grid_col"":6,""grid_row"":3,""timestamp"":15821695},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-1,""image"":""snowman_1.jpg"",""grid_col"":1,""grid_row"":5,""timestamp"":15830576}]","","",""
"html-button-response","5","2.1.0","163883363","p027","7","","","","","","","","","","","4687","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Let's try one more!
        </div>
      </div>


    ","0"
"html-button-response","6","2.1.0","163887132","p027","7","","","","","","","","","","","","",""
"emotion-grid","7","null","163915074","p027","7","","","","","","demo","practice","null","-2","[{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""ice_cream_1.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":15855467},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""ice_cream_2.jpg"",""grid_col"":7,""grid_row"":2,""timestamp"":15858394},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_1.jpg"",""grid_col"":4,""grid_row"":2,""timestamp"":15862137},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""chocolate_2.jpg"",""grid_col"":5,""grid_row"":2,""timestamp"":15864372.000000002},{""participant"":""demo"",""phase"":""practice"",""block"":null,""trial"":-2,""image"":""cloud.jpg"",""grid_col"":5,""grid_row"":4,""timestamp"":15868349}]","","",""
"html-button-response","8","2.1.0","163918344","p027","7","","","","","","","","","","","3268","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Awesome! Now you're ready!
        </div>
      </div>


    ","0"
"html-button-response","9","2.1.0","163920727","p027","7","","","","","","","","","","","","",""
"html-button-response","10","2.1.0","163921828","p027","7","","","","","","","","","","","1098","
            <div style=""font-size:24px; padding:20px;"">
              Block 1 of 3
            </div>
          ","0"
"html-button-response","11","2.1.0","163928926","p027","7","","","","","","","","","","","","",""
"emotion-grid","12","null","163995789","p027","7","","","","","","p027","main","1","1","[{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""ladybug_2.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":15894550.000000002},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""dolphin_2.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":15904771},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""wolf_2.jpg"",""grid_col"":6,""grid_row"":4,""timestamp"":15908191},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fox_2.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":15922551},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""pigeon_2.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":15925561},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""squirrel_2.jpg"",""grid_col"":8,""grid_row"":5,""timestamp"":15930289},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""lion_2.jpg"",""grid_col"":2,""grid_row"":1,""timestamp"":15932682},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""butterfly_2.jpg"",""grid_col"":10,""grid_row"":3,""timestamp"":15936425.000000002},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""peacock_2.jpg"",""grid_col"":1,""grid_row"":6,""timestamp"":15940929},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""sheep_2.jpg"",""grid_col"":1,""grid_row"":3,""timestamp"":15943930},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""fish_2.jpg"",""grid_col"":7,""grid_row"":6,""timestamp"":15946340},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":1,""image"":""horse_2.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":15948025}]","","",""
"html-button-response","13","2.1.0","164003539","p027","7","","","","","","","","","","","7745","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","14","2.1.0","164011571","p027","7","","","","","","","","","","","","",""
"emotion-grid","15","null","164055720","p027","7","","","","","","p027","main","1","2","[{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""peacock_1.jpg"",""grid_col"":5,""grid_row"":4,""timestamp"":15976035},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""lion_1.jpg"",""grid_col"":8,""grid_row"":2,""timestamp"":15982997.000000002},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fish_1.jpg"",""grid_col"":3,""grid_row"":2,""timestamp"":15985115},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""wolf_1.jpg"",""grid_col"":6,""grid_row"":6,""timestamp"":15986774},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""dolphin_1.jpg"",""grid_col"":2,""grid_row"":4,""timestamp"":15989008},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""ladybug_1.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":15990842},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""squirrel_1.jpg"",""grid_col"":5,""grid_row"":1,""timestamp"":15992493},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""butterfly_1.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":15994104.000000002},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""pigeon_1.jpg"",""grid_col"":10,""grid_row"":6,""timestamp"":15995887},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""fox_1.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":15999074},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""horse_1.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":16001434.000000002},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""sheep_1.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":16002985},{""participant"":""p027"",""phase"":""main"",""block"":1,""trial"":2,""image"":""peacock_1.jpg"",""grid_col"":5,""grid_row"":4,""timestamp"":16008540}]","","",""
"html-button-response","16","2.1.0","164059517","p027","7","","","","","","","","","","","3795","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","17","2.1.0","164075374","p027","7","","","","","","","","","","","","",""
"html-button-response","18","2.1.0","164079471","p027","7","","","","","","","","","","","4075","
      <div style=""
        display:flex;
        flex-direction:column;
        align-items:center;
        justify-content:center;
        padding:80px 20px 40px 20px;
        text-align:center;
      "">
        <img src=""stimuli/fireworks.gif"" style=""
          width:300px;
          height:200px;
          animation: spinScale 1.5s ease-in-out infinite;
          margin-bottom:30px;
        "">
        <div style=""font-size:28px; font-weight:600;"">
          Great job! Ready for the next round?
        </div>
      </div>


    ","0"
"html-button-response","19","2.1.0","164080886","p027","7","","","","","","","","","","","1413","
            <div style=""font-size:24px; padding:20px;"">
              Block 2 of 3
            </div>
          ","0"
"html-button-response","20","2.1.0","164090316","p027","7","","","","","","","","","","","","",""
"emotion-grid","21","null","164144781","p027","7","","","","","","p027","main","2","3","[{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""fearful_4.jpg"",""grid_col"":4,""grid_row"":1,""timestamp"":16057194},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""angry_3.jpg"",""grid_col"":6,""grid_row"":5,""timestamp"":16060521},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""surprise_3.jpg"",""grid_col"":3,""grid_row"":4,""timestamp"":16062347},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""happy_4.jpg"",""grid_col"":10,""grid_row"":1,""timestamp"":16064482},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""sad_4.jpg"",""grid_col"":1,""grid_row"":1,""timestamp"":16067033},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""fearful_3.jpg"",""grid_col"":10,""grid_row"":4,""timestamp"":16071051},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""disgust_3.jpg"",""grid_col"":3,""grid_row"":6,""timestamp"":16074404},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""surprise_4.jpg"",""grid_col"":9,""grid_row"":6,""timestamp"":16076256.000000002},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""disgust_4.jpg"",""grid_col"":7,""grid_row"":1,""timestamp"":16078449},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""happy_3.jpg"",""grid_col"":1,""grid_row"":3,""timestamp"":16081301},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""angry_4.jpg"",""grid_col"":5,""grid_row"":5,""timestamp"":16086888},{""participant"":""p027"",""phase"":""main"",""block"":2,""trial"":3,""image"":""sad_3.jpg"",""grid_col"":8,""grid_row"":3,""timestamp"":16098037}]","","",""
"html-button-response","22","2.1.0","164149693","p027","7","","","","","","","","","","","4911","
    <div style=""
      display:flex;
      flex-direction:column;
      align-items:center;
      justify-content:center;
      padding:80px 20px 40px 20px;
      text-align:center;
    "">
      <img src=""stimuli/star.png"" style=""
        width:160px;
        height:160px;
        animation: spinScale 1.5s ease-in-out infinite;
        margin-bottom:30px;
      "">
      <div style=""font-size:28px; font-weight:600;"">
        Great job!
      </div>
    </div>

    <style>
      @keyframes spinScale {
        0%   { transform: scale(1) rotate(0deg); }
        50%  { transform: scale(1.4) rotate(180deg); }
        100% { transform: scale(1) rotate(360deg); }
      }
    </style>
  ","0"
"html-button-response","23","2.1.0","164159957","p027","7","","","","","","","","","","","","",""
